aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,label_model_name
2066085.4,43.307790000000004,13.0,4770696.142,100.00002580300003,53.0,24488.182999999997,0.5133042099999999,13.0,24066.973,0.50447507,15.0,5195.03,0.10889457999999999,5.0,43.967,0.000921605,1.0,2650792.29,55.564131,3.0,24.299,0.000509338,3.0,vgg16.onnx
2107980.4,43.9483,13.0,4796496.860999999,99.9999955215,53.0,24207.352,0.50468769,13.0,24147.356000000003,0.503436635,15.0,5204.274,0.10850151000000001,5.0,43.566,0.000908287,1.0,2634889.0,54.933642,3.0,24.912999999999997,0.0005193995,3.0,vgg16.onnx
2118861.1,44.12680999999999,13.0,4801749.920999998,99.99998369729998,53.0,24142.575000000004,0.5027873499999999,13.0,24370.420000000002,0.5075319080000001,15.0,5198.504,0.10826275,5.0,43.744,0.000911001,1.0,2629108.96,54.753168,3.0,24.618000000000002,0.0005126883,3.0,vgg16.onnx
2110706.4,43.93941,13.0,4803677.6,100.000017342,53.0,24400.216,0.50794857,13.0,23913.685000000005,0.49782033499999995,15.0,5092.699,0.10601661999999999,5.0,43.43,0.000904099,1.0,2639495.58,54.947385,3.0,25.59,0.0005327180000000001,3.0,vgg16.onnx
2067341.3,43.52099,13.0,4750217.313,99.99998832899998,53.0,24193.313000000002,0.5093092000000001,13.0,24463.516,0.514997716,15.0,5196.679,0.1093989,5.0,44.276,0.000932083,1.0,2628954.03,55.34385100000001,3.0,24.198999999999998,0.00050943,3.0,vgg16.onnx
2113276.0,44.04568,13.0,4797922.263,99.99997952720001,53.0,24131.396,0.50295563,13.0,24250.377,0.5054346609999999,15.0,5190.619000000001,0.10818467999999999,5.0,44.512,0.000927735,1.0,2631005.33,54.836296000000004,3.0,24.029000000000003,0.0005008212000000001,3.0,vgg16.onnx
2120403.8000000003,44.02394,13.0,4816481.415,100.0000386036,53.0,24149.458999999995,0.501393,13.0,24347.057000000004,0.505494907,15.0,4936.3460000000005,0.10248874,5.0,46.657,0.000968695,1.0,2642574.29,54.865259,3.0,23.806,0.0004942616,3.0,vgg16.onnx
2111628.8000000003,43.867279999999994,13.0,4813678.999,99.99996475069999,53.0,24146.897,0.5016301000000001,13.0,24358.283999999992,0.506022559,15.0,5198.162,0.10798732000000001,5.0,44.202,0.000918258,1.0,2648277.55,55.015604999999994,3.0,25.104000000000003,0.0005215137000000001,3.0,vgg16.onnx
2064031.4,43.31159,13.0,4765534.527000001,100.0000276802,53.0,24476.302,0.5136109799999999,13.0,23869.491,0.5008770830000001,15.0,5204.658,0.10921453,5.0,44.38,0.00093127,1.0,2647884.62,55.563306999999995,3.0,23.676000000000002,0.0004968172,3.0,vgg16.onnx
2109240.8000000003,43.83766000000001,13.0,4811479.003999999,99.99998171600001,53.0,24324.087999999996,0.5055430299999999,13.0,24181.635,0.5025822830000001,15.0,5020.57,0.10434566999999999,5.0,45.515,0.000945967,1.0,2648641.58,55.048389,3.0,24.816,0.000515766,3.0,vgg16.onnx
2124947.2,44.00617000000001,13.0,4828746.728000001,99.99999545929998,53.0,24231.564000000002,0.50181898,13.0,24022.940999999995,0.497498501,15.0,5194.329,0.10757104,5.0,44.269,0.000916781,1.0,2650282.66,54.885528,3.0,23.765,0.0004921573,3.0,vgg16.onnx
2111988.6,43.88339,13.0,4812720.733,99.99997797399999,53.0,24235.493,0.5035708900000001,13.0,24275.588999999996,0.504404971,15.0,4982.951,0.10353708999999998,5.0,44.695,0.000928684,1.0,2647168.17,55.003622,3.0,25.235,0.000524339,3.0,vgg16.onnx
2068066.4,43.45610999999999,13.0,4758980.452999999,99.99996511889998,53.0,24427.606,0.5132950799999999,13.0,24177.849,0.508047182,15.0,5204.215,0.10935594,5.0,41.836,0.000879097,1.0,2637038.38,55.411770000000004,3.0,24.166999999999998,0.0005078199,3.0,vgg16.onnx
