aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnconv2dnnbiasadd,aggregated_percentage_nnconv2dnnbiasadd,aggregated_count_nnconv2dnnbiasadd,aggregated_duration_nnconv2dnnbiasaddaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddaddnnrelu,aggregated_count_nnconv2dnnbiasaddaddnnrelu,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
8936822.7,93.94057699999999,67.0,9513271.564000001,99.99998985000003,107.0,1022.47,0.0107478,1.0,113237.83,1.1903127,4.0,459798.80000000005,4.833232000000001,33.0,150.514,0.00158215,1.0,2239.25,0.0235382,1.0,wide_resnet101_2.onnx
8295637.799999999,93.47784319999998,67.0,8874441.896,99.99999666999997,107.0,1018.44,0.0114762,1.0,116400.11,1.311634,4.0,458969.9,5.171822999999999,33.0,155.566,0.00175297,1.0,2260.08,0.0254673,1.0,wide_resnet101_2.onnx
9164047.029999996,94.05693400000003,67.0,9743077.969999995,99.99993043000002,107.0,1016.46,0.0104326,1.0,115321.22,1.1836202999999998,4.0,460281.49999999994,4.72419,33.0,152.17,0.00156183,1.0,2259.59,0.0231917,1.0,wide_resnet101_2.onnx
8664501.27,93.75463149999999,67.0,9241677.651,100.00000026999999,107.0,1021.25,0.0110505,1.0,115050.95000000001,1.2449137000000001,4.0,458690.19999999995,4.963283999999999,33.0,154.601,0.00167287,1.0,2259.38,0.0244477,1.0,wide_resnet101_2.onnx
8939921.430000003,93.9082529,67.0,9519845.874000002,99.99999896,107.0,1016.0,0.0106724,1.0,115935.5,1.2178287,4.0,460656.29999999993,4.838910000000001,33.0,150.724,0.00158326,1.0,2165.92,0.0227517,1.0,wide_resnet101_2.onnx
8280501.490000003,93.49268129999994,67.0,8856840.824000003,99.99995914999991,107.0,991.561,0.0111954,1.0,114034.65,1.287533,4.0,458893.29999999993,5.181228000000001,33.0,160.163,0.00180835,1.0,2259.66,0.0255131,1.0,wide_resnet101_2.onnx
9156895.29,94.05301190000002,67.0,9735893.635999998,100.00005063000002,107.0,1023.83,0.010516,1.0,112435.76000000001,1.1548570000000002,4.0,463138.2,4.757009,33.0,159.146,0.00163463,1.0,2241.41,0.0230221,1.0,wide_resnet101_2.onnx
8669809.66,93.7529505,67.0,9247505.907999996,99.99999764999998,107.0,1022.31,0.011055,1.0,115479.65000000001,1.2487635000000001,4.0,458775.99999999994,4.961078,33.0,154.188,0.00166735,1.0,2264.1,0.0244833,1.0,wide_resnet101_2.onnx
8942807.530000001,93.93897119999998,67.0,9519805.224000005,99.99999701999995,107.0,1018.05,0.010694,1.0,112748.35999999999,1.1843550999999999,4.0,460813.0000000001,4.840574,33.0,157.174,0.00165102,1.0,2261.11,0.0237517,1.0,wide_resnet101_2.onnx
8287941.620000001,93.47468749999999,67.0,8866510.950999998,100.00002440999997,107.0,1020.5,0.0115096,1.0,114883.17,1.2956979999999998,4.0,460244.89999999997,5.190827,33.0,154.331,0.00174061,1.0,2266.43,0.0255617,1.0,wide_resnet101_2.onnx
9163243.289999997,94.07704479999997,67.0,9740139.616999997,99.9999199599999,107.0,1020.34,0.0104756,1.0,114267.95,1.1731649,4.0,459197.1,4.714481999999999,33.0,153.647,0.00157746,1.0,2257.29,0.0231752,1.0,wide_resnet101_2.onnx
8670524.100000003,93.76664299999995,67.0,9246919.888000002,100.00002618999993,107.0,1019.37,0.0110239,1.0,115202.79000000001,1.2458509,4.0,457766.89999999997,4.950481,33.0,156.808,0.00169579,1.0,2249.92,0.0243316,1.0,wide_resnet101_2.onnx
8950217.080000002,93.95287510000004,67.0,9526276.044000003,99.99992433000007,107.0,1020.4,0.0107114,1.0,113286.86000000002,1.1892036,4.0,459416.50000000006,4.822621000000001,33.0,152.404,0.00159983,1.0,2182.8,0.0229134,1.0,wide_resnet101_2.onnx
8285079.549999999,93.4847381,67.0,8862497.080999997,100.00002896000002,107.0,1022.38,0.011536,1.0,114899.51999999999,1.29647,4.0,459085.4,5.180088999999999,33.0,154.931,0.00174816,1.0,2255.3,0.0254477,1.0,wide_resnet101_2.onnx
9181450.940000001,94.07941489999997,67.0,9759256.737000003,100.00000588,107.0,1020.01,0.0104517,1.0,114580.09000000001,1.1740657,4.0,459799.39999999997,4.711416999999999,33.0,149.627,0.00153318,1.0,2256.67,0.0231234,1.0,wide_resnet101_2.onnx
8665806.83,93.72311690000001,67.0,9246179.067,100.00000167,107.0,1021.93,0.0110525,1.0,117425.95000000001,1.2699937,4.0,459504.2999999999,4.969665000000001,33.0,148.667,0.00160787,1.0,2271.39,0.0245657,1.0,wide_resnet101_2.onnx
8955235.760000002,93.93434090000005,67.0,9533503.915000001,99.99997916000004,107.0,1021.14,0.010711,1.0,115798.18,1.2146442,4.0,459042.1999999999,4.8150390000000005,33.0,155.335,0.00162936,1.0,2251.3,0.0236147,1.0,wide_resnet101_2.onnx
8292554.239999998,93.4757021,67.0,8871347.541999998,100.00000272000003,107.0,1017.99,0.011475,1.0,114235.13,1.2876859999999999,4.0,461119.3999999999,5.197852,33.0,154.612,0.00174282,1.0,2266.17,0.0255448,1.0,wide_resnet101_2.onnx
9174016.969999999,94.08774630000002,67.0,9750492.117000002,100.00001718000003,107.0,1023.39,0.0104958,1.0,113469.56,1.1637328,4.0,459565.9000000001,4.713260999999998,33.0,154.397,0.00158348,1.0,2261.9,0.0231978,1.0,wide_resnet101_2.onnx
8668734.189999998,93.74524740000005,67.0,9247115.971,99.99997881000003,107.0,993.685,0.0107459,1.0,114927.09000000001,1.2428442,4.0,460042.3,4.974985,33.0,151.126,0.00163431,1.0,2267.58,0.024522,1.0,wide_resnet101_2.onnx
8925453.369999997,93.92824519999996,67.0,9502425.943999996,100.00009241999997,107.0,1025.97,0.0107969,1.0,114610.91,1.2061225,4.0,459004.1,4.830390999999999,33.0,154.844,0.00162952,1.0,2176.75,0.0229073,1.0,wide_resnet101_2.onnx
8303839.720000001,93.49566440000002,67.0,8881524.859000001,100.00001604000005,107.0,1027.38,0.0115676,1.0,116041.69,1.306552,4.0,458284.3999999999,5.159979,33.0,152.499,0.00171704,1.0,2179.17,0.024536,1.0,wide_resnet101_2.onnx
9159861.2,94.07761399999995,67.0,9736493.738,99.99999950999994,107.0,1017.33,0.0104486,1.0,114853.17,1.1796157,4.0,458346.1000000001,4.707507999999999,33.0,154.928,0.00159121,1.0,2261.01,0.023222,1.0,wide_resnet101_2.onnx
8666544.940000001,93.7371466,67.0,9245583.647999998,100.00001474000001,107.0,1019.12,0.0110228,1.0,116472.0,1.2597581,4.0,459202.7999999999,4.966726,33.0,151.798,0.00164184,1.0,2192.99,0.0237194,1.0,wide_resnet101_2.onnx
8961404.82,93.91245640000004,67.0,9542299.785,100.00003156000004,107.0,1021.05,0.0107002,1.0,116650.1,1.2224525,4.0,460806.89999999997,4.829094000000001,33.0,153.265,0.00160616,1.0,2263.65,0.0237223,1.0,wide_resnet101_2.onnx
8286885.829999999,93.48824480000002,67.0,8864093.347,99.99999035000002,107.0,1024.45,0.0115573,1.0,113554.94,1.281065,4.0,460204.39999999985,5.19178,33.0,155.357,0.00175265,1.0,2268.37,0.0255906,1.0,wide_resnet101_2.onnx
9169141.26,94.05477079999999,67.0,9748735.681000004,100.00009616000001,107.0,1028.38,0.0105489,1.0,112706.26000000001,1.1561111,4.0,463471.60000000003,4.754167999999999,33.0,153.441,0.00157396,1.0,2234.74,0.0229234,1.0,wide_resnet101_2.onnx
