aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnconv2dnnbiasadd,aggregated_percentage_nnconv2dnnbiasadd,aggregated_count_nnconv2dnnbiasadd,aggregated_duration_nnconv2dnnbiasaddadd,aggregated_percentage_nnconv2dnnbiasaddadd,aggregated_count_nnconv2dnnbiasaddadd,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
55436.357,64.823528,35.0,85518.85399999998,99.99999600000001,54.0,7805.07,9.126737,7.0,18638.476,21.794591,10.0,98.911,0.11566,1.0,3540.04,4.13948,1.0,mnasnet0_75.onnx
55364.37700000002,64.53361400000001,35.0,85791.52200000003,99.99999299999999,54.0,7800.359,9.092235,7.0,19004.042999999998,22.15142,10.0,100.903,0.117614,1.0,3521.84,4.10511,1.0,mnasnet0_75.onnx
55618.757999999994,64.92075900000002,35.0,85671.86799999997,100.00009000000003,54.0,7864.81,9.180147999999999,7.0,18534.691,21.634522999999998,10.0,99.499,0.11614,1.0,3554.11,4.14852,1.0,mnasnet0_75.onnx
55532.10300000001,65.068495,35.0,85344.16500000001,100.00005300000001,54.0,7761.459999999999,9.094301,7.0,18402.335,21.562483,10.0,99.387,0.116454,1.0,3548.88,4.15832,1.0,mnasnet0_75.onnx
55229.03699999998,64.79484,35.0,85236.826,100.00005299999998,54.0,7863.955,9.226009999999999,7.0,18528.716,21.737937000000002,10.0,97.158,0.113986,1.0,3517.96,4.12728,1.0,mnasnet0_75.onnx
55484.62,64.81722799999999,35.0,85601.62599999999,99.999958,54.0,7821.375,9.136946,7.0,18639.307,21.774458,10.0,100.904,0.117876,1.0,3555.42,4.15345,1.0,mnasnet0_75.onnx
55534.249999999985,64.702078,35.0,85830.79100000001,100.00004600000001,54.0,7811.113000000001,9.100594,7.0,18837.248,21.946944000000002,10.0,100.13,0.11666,1.0,3548.05,4.13377,1.0,mnasnet0_75.onnx
55283.556999999986,64.70888599999999,35.0,85434.21699999998,99.999962,54.0,7926.034,9.277355,7.0,18597.274999999998,21.767934000000004,10.0,97.401,0.114007,1.0,3529.95,4.13178,1.0,mnasnet0_75.onnx
55256.59700000001,64.811555,35.0,85257.29700000002,99.99995599999997,54.0,7833.878000000001,9.188502,7.0,18549.057,21.756546,10.0,100.785,0.118213,1.0,3516.98,4.12514,1.0,mnasnet0_75.onnx
55516.775000000016,64.772296,35.0,85710.62300000004,99.99996100000001,54.0,7855.084,9.164669,7.0,18682.298000000003,21.796937,10.0,101.146,0.118009,1.0,3555.32,4.14805,1.0,mnasnet0_75.onnx
55648.39299999999,65.11511700000001,35.0,85461.554,99.99997100000002,54.0,7803.307,9.13077,7.0,18368.409,21.493167,10.0,102.415,0.119837,1.0,3539.03,4.14108,1.0,mnasnet0_75.onnx
55157.72800000001,64.66735900000002,35.0,85294.55,99.99998300000001,54.0,7842.4619999999995,9.194557,7.0,18647.239999999998,21.862163000000002,10.0,98.16,0.115084,1.0,3548.96,4.16082,1.0,mnasnet0_75.onnx
55224.882,64.59392600000001,35.0,85495.50700000001,100.000005,54.0,7779.130000000001,9.098856000000001,7.0,18870.434999999998,22.071846,10.0,100.6,0.117667,1.0,3520.46,4.11771,1.0,mnasnet0_75.onnx
55259.1,64.514597,35.0,85653.67999999998,100.00004700000001,54.0,7840.789999999999,9.154065000000001,7.0,18897.595,22.062801999999994,10.0,99.275,0.115903,1.0,3556.92,4.15268,1.0,mnasnet0_75.onnx
55427.89599999999,64.781615,35.0,85561.101,99.999959,54.0,7812.0199999999995,9.13034,7.0,18667.463,21.817698999999998,10.0,100.102,0.116995,1.0,3553.62,4.15331,1.0,mnasnet0_75.onnx
55363.959999999985,64.989198,35.0,85189.53899999998,100.00002099999999,54.0,7861.206999999999,9.227894,7.0,18340.561,21.529106,10.0,98.771,0.115943,1.0,3525.04,4.13788,1.0,mnasnet0_75.onnx
55202.658,64.691678,35.0,85331.93800000002,100.00002599999999,54.0,7871.408,9.224458000000002,7.0,18625.31,21.826909,10.0,97.902,0.114731,1.0,3534.66,4.14225,1.0,mnasnet0_75.onnx
55402.100000000006,64.55678999999998,35.0,85819.13699999999,99.999992,54.0,7808.825000000001,9.099168,7.0,18950.974,22.082467,10.0,101.118,0.117827,1.0,3556.12,4.14374,1.0,mnasnet0_75.onnx
55437.715,64.636027,35.0,85769.069,99.99999999999999,54.0,7877.543000000001,9.184588999999999,7.0,18818.145,21.940486,10.0,92.886,0.108298,1.0,3542.78,4.1306,1.0,mnasnet0_75.onnx
55200.064000000006,64.391944,35.0,85725.11900000002,100.00002699999996,54.0,7879.35,9.191422,7.0,19009.981,22.175516,10.0,99.814,0.116435,1.0,3535.91,4.12471,1.0,mnasnet0_75.onnx
55370.982,64.433441,35.0,85935.21999999999,100.000068,54.0,7852.165000000001,9.137307999999999,7.0,19065.774,22.186231999999997,10.0,98.539,0.114667,1.0,3547.76,4.12842,1.0,mnasnet0_75.onnx
55402.76200000002,64.54270599999998,35.0,85838.964,100.00005300000004,54.0,7786.227999999999,9.07075,7.0,18994.549,22.128118999999998,10.0,99.185,0.115548,1.0,3556.24,4.14293,1.0,mnasnet0_75.onnx
55280.90800000001,64.79780500000001,35.0,85312.98499999999,100.00004999999999,54.0,7860.406,9.213618,7.0,18517.721,21.705635,10.0,101.49,0.118962,1.0,3552.46,4.16403,1.0,mnasnet0_75.onnx
55390.197,64.615658,35.0,85722.61,100.00004599999997,54.0,7824.995999999999,9.128290999999999,7.0,18868.903,22.011567,10.0,100.904,0.11771,1.0,3537.61,4.12682,1.0,mnasnet0_75.onnx
55388.686,64.608119,35.0,85730.26400000001,100.00002100000003,54.0,7876.401,9.18741,7.0,18810.11,21.941038,10.0,97.907,0.114204,1.0,3557.16,4.14925,1.0,mnasnet0_75.onnx
