aggregated_duration_nnconv2daddnnrelu,aggregated_percentage_nnconv2daddnnrelu,aggregated_count_nnconv2daddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nncontribconv2dwinogradwithoutweighttransformaddnnrelu,aggregated_percentage_nncontribconv2dwinogradwithoutweighttransformaddnnrelu,aggregated_count_nncontribconv2dwinogradwithoutweighttransformaddnnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndenseaddnnrelu,aggregated_percentage_nndenseaddnnrelu,aggregated_count_nndenseaddnnrelu,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
86503.0,2.50992,1.0,3446450.553,99.99999933,19.0,1126703.9000000001,32.691683,9.0,4330.866999999999,0.12566173,5.0,41.826,0.0012136,1.0,2222708.0,64.4927,2.0,6162.96,0.178821,1.0,vgg13_bn.onnx
77149.7,2.26762,1.0,3402237.534999999,100.00008771000002,19.0,1124840.9,33.061847,9.0,4322.791,0.12705725999999998,5.0,40.434,0.00118845,1.0,2189751.0,64.36212,2.0,6132.71,0.180255,1.0,vgg13_bn.onnx
77222.1,2.25056,1.0,3431239.291,100.00001005,19.0,1126542.3,32.831936000000006,9.0,4316.982000000001,0.12581399000000001,5.0,41.829,0.00121906,1.0,2216935.0,64.61034,2.0,6181.08,0.180141,1.0,vgg13_bn.onnx
77176.3,2.28115,1.0,3383223.8260000004,100.00005739,19.0,1078533.2,31.878876,9.0,4323.366,0.12778859,5.0,41.37,0.0012228,1.0,2217008.0,65.52949,2.0,6141.59,0.18153,1.0,vgg13_bn.onnx
86564.6,2.51256,1.0,3445280.3170000003,100.00002791000001,19.0,1122162.6,32.571038,9.0,4322.084,0.12544928,5.0,41.813,0.00121363,1.0,2226035.0,64.61113999999999,2.0,6154.22,0.178627,1.0,vgg13_bn.onnx
77245.3,2.25063,1.0,3432161.2699999996,100.00001301000002,19.0,1124715.4,32.76993099999999,9.0,4296.197,0.12517469,5.0,40.373,0.00117632,1.0,2219706.0,64.67367999999999,2.0,6158.0,0.179421,1.0,vgg13_bn.onnx
77198.4,2.24791,1.0,3434223.139,99.99997362999999,19.0,1123153.9999999998,32.704687,9.0,4331.325,0.12612216,5.0,41.124,0.00119747,1.0,2223336.0,64.74062,2.0,6162.29,0.179437,1.0,vgg13_bn.onnx
77179.8,2.2766,1.0,3390137.582,100.00000949,19.0,1078843.5,31.823044,9.0,4334.5,0.12785611,5.0,40.152,0.00118438,1.0,2223604.0,65.59034,2.0,6135.63,0.180985,1.0,vgg13_bn.onnx
86930.8,2.52641,1.0,3440889.826,99.99999589,19.0,1124500.2,32.680584999999994,9.0,4310.620999999999,0.12527638,5.0,40.035,0.00116351,1.0,2218940.0,64.4873,2.0,6168.17,0.179261,1.0,vgg13_bn.onnx
77248.9,2.24191,1.0,3445668.778,99.99994461,19.0,1128656.0000000002,32.755731000000004,9.0,4295.714999999999,0.12466991000000001,5.0,40.993,0.0011897,1.0,2229261.0,64.69749,2.0,6166.17,0.178954,1.0,vgg13_bn.onnx
77198.7,2.25777,1.0,3419250.353,100.00001180999999,19.0,1125407.7,32.913847999999994,9.0,4304.098,0.12587833,5.0,40.945,0.00119748,1.0,2206158.0,64.52172,2.0,6140.91,0.179598,1.0,vgg13_bn.onnx
77275.3,2.2691,1.0,3405546.688,100.00000811000001,19.0,1083286.9,31.809532999999995,9.0,4298.142,0.12621008,5.0,39.846,0.00117003,1.0,2234484.0,65.61304,2.0,6162.5,0.180955,1.0,vgg13_bn.onnx
86632.0,2.51511,1.0,3444465.5719999997,99.99999476999999,19.0,1123751.4,32.624863999999995,9.0,4325.65,0.12558265000000002,5.0,41.062,0.00119212,1.0,2223560.0,64.55454,2.0,6155.46,0.178706,1.0,vgg13_bn.onnx
77233.7,2.24811,1.0,3435486.618,99.99994253000001,19.0,1128304.5,32.84257100000001,9.0,4320.776,0.12576874999999998,5.0,41.562,0.00120978,1.0,2219410.0,64.60251,2.0,6176.08,0.179773,1.0,vgg13_bn.onnx
77242.3,2.2503,1.0,3432533.565,100.00003147,19.0,1120263.0999999999,32.636614,9.0,4295.304,0.12513496,5.0,40.281,0.00117351,1.0,2224535.0,64.80742,2.0,6157.58,0.179389,1.0,vgg13_bn.onnx
77152.8,2.2741,1.0,3392673.4390000002,100.00003714,19.0,1084892.1,31.977531,9.0,4320.741,0.12735511,5.0,42.138,0.00124203,1.0,2220109.0,65.43834,2.0,6156.66,0.181469,1.0,vgg13_bn.onnx
86572.4,2.54528,1.0,3401292.387,99.99995081,19.0,1117112.0,32.843718,9.0,4326.910000000001,0.12721359999999998,5.0,41.537,0.00122121,1.0,2187103.0,64.30210000000001,2.0,6136.54,0.180418,1.0,vgg13_bn.onnx
77222.3,2.24267,1.0,3443329.533,100.00002151999999,19.0,1131180.5,32.851364,9.0,4301.33,0.12491785999999999,5.0,40.103,0.00116466,1.0,2224435.0,64.60129,2.0,6150.3,0.178615,1.0,vgg13_bn.onnx
77287.1,2.24191,1.0,3447383.601,100.00000960000001,19.0,1126098.0,32.665330000000004,9.0,4322.079,0.12537287,5.0,41.842,0.00121373,1.0,2233484.0,64.78777,2.0,6150.58,0.178413,1.0,vgg13_bn.onnx
77142.6,2.29587,1.0,3360062.4170000004,100.000002,19.0,1060943.8,31.575113999999992,9.0,4335.326000000001,0.12902502,5.0,42.101,0.00125298,1.0,2211447.0,65.81566,2.0,6151.59,0.18308,1.0,vgg13_bn.onnx
86532.4,2.50456,1.0,3454999.6620000005,99.99998385999999,19.0,1121516.3,32.460681,9.0,4338.626000000001,0.12557539,5.0,40.716,0.00117847,1.0,2236419.0,64.72991,2.0,6152.62,0.178079,1.0,vgg13_bn.onnx
77185.7,2.23897,1.0,3447373.715,99.99996747,19.0,1123152.2,32.579966999999996,9.0,4320.089,0.12531559,5.0,40.606,0.00117788,1.0,2236501.0,64.87544,2.0,6174.12,0.179097,1.0,vgg13_bn.onnx
77213.7,2.24459,1.0,3439987.093,100.00005662,19.0,1129587.5,32.83697900000001,9.0,4303.901,0.12511378,5.0,41.412,0.00120384,1.0,2222715.0,64.6141,2.0,6125.58,0.17807,1.0,vgg13_bn.onnx
77193.2,2.29418,1.0,3364746.6410000003,100.00003905,19.0,1064146.1,31.626329999999992,9.0,4282.214,0.12726684,5.0,41.427,0.00123121,1.0,2212944.0,65.76856000000001,2.0,6139.7,0.182471,1.0,vgg13_bn.onnx
86480.0,2.52023,1.0,3431434.8299999996,100.00000261999999,19.0,1121194.6999999997,32.674257,9.0,4334.701,0.12632352,5.0,41.009,0.0011951,1.0,2213222.0,64.49841,2.0,6162.42,0.179587,1.0,vgg13_bn.onnx
77205.0,2.24926,1.0,3432467.473,99.99995479999998,19.0,1123188.5999999999,32.722465,9.0,4305.205,0.12542583,5.0,40.708,0.00118597,1.0,2221576.0,64.72239,2.0,6151.96,0.179228,1.0,vgg13_bn.onnx
77158.6,2.24395,1.0,3438519.9739999995,99.9999767,19.0,1125117.4,32.721018,9.0,4297.967,0.12499477,5.0,40.297,0.00117193,1.0,2225761.0,64.73014,2.0,6144.71,0.178702,1.0,vgg13_bn.onnx
77237.0,2.2824,1.0,3384026.287,99.99993598,19.0,1078922.1,31.882726000000005,9.0,4306.174,0.12724982,5.0,40.343,0.00119216,1.0,2217374.0,65.52473,2.0,6146.67,0.181638,1.0,vgg13_bn.onnx
86562.8,2.5063,1.0,3453802.415,99.99998136000002,19.0,1123883.1,32.540407,9.0,4338.068,0.12560259,5.0,40.747,0.00117977,1.0,2232853.0,64.64916,2.0,6124.7,0.177332,1.0,vgg13_bn.onnx
