aggregated_duration_nnconv2daddnnrelu,aggregated_percentage_nnconv2daddnnrelu,aggregated_count_nnconv2daddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nncontribconv2dwinogradwithoutweighttransformaddnnrelu,aggregated_percentage_nncontribconv2dwinogradwithoutweighttransformaddnnrelu,aggregated_count_nncontribconv2dwinogradwithoutweighttransformaddnnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndenseaddnnrelu,aggregated_percentage_nndenseaddnnrelu,aggregated_count_nndenseaddnnrelu,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
87041.4,2.49558,1.0,3487829.6780000003,100.00003444999999,19.0,1137125.9000000001,32.602751000000005,9.0,4296.143,0.12317521999999999,5.0,41.025,0.00117623,1.0,2252918.0,64.59365,2.0,6407.21,0.183702,1.0,vgg13.onnx
89582.9,2.53301,1.0,3536623.159,100.00006766000001,19.0,1145106.4000000001,32.378498,9.0,4343.116,0.12280396000000002,5.0,40.413,0.0011427,1.0,2291144.0,64.78347000000001,2.0,6406.33,0.181143,1.0,vgg13.onnx
89532.1,2.55629,1.0,3502417.864,99.999935,19.0,1143042.2,32.635739,9.0,4344.7880000000005,0.12405105999999999,5.0,40.906,0.00116794,1.0,2259065.0,64.50016000000001,2.0,6392.87,0.182527,1.0,vgg13.onnx
89525.2,2.5786,1.0,3471851.815,99.99999518999999,19.0,1090479.0,31.409131,9.0,4345.762999999999,0.12517133,5.0,41.102,0.00118386,1.0,2281050.0,65.70125999999999,2.0,6410.75,0.184649,1.0,vgg13.onnx
87057.1,2.49692,1.0,3486585.572,100.00005862,19.0,1132472.5,32.480899,9.0,4336.28,0.12437066,5.0,40.652,0.00116596,1.0,2256287.0,64.71337,2.0,6392.04,0.183333,1.0,vgg13.onnx
89668.9,2.54151,1.0,3528180.0870000003,99.99992586999998,19.0,1146504.7,32.495549000000004,9.0,4340.139999999999,0.12301370999999998,5.0,40.227,0.00114016,1.0,2281228.0,64.65737,2.0,6398.12,0.181343,1.0,vgg13.onnx
89581.9,2.56074,1.0,3498289.9400000004,99.99994618,19.0,1145179.3,32.735392000000004,9.0,4307.309,0.12312615000000002,5.0,41.141,0.00117603,1.0,2252757.0,64.3959,2.0,6423.29,0.183612,1.0,vgg13.onnx
89594.8,2.60901,1.0,3434057.103,100.00006271,19.0,1085725.8,31.616406,9.0,4352.834,0.12675482,5.0,40.209,0.00117089,1.0,2247976.0,65.4613,2.0,6367.46,0.185421,1.0,vgg13.onnx
87150.7,2.48726,1.0,3503881.064,99.99997961000001,19.0,1142498.9,32.606645,9.0,4342.732999999999,0.12394055999999999,5.0,39.981,0.00114105,1.0,2263446.0,64.59826000000001,2.0,6402.75,0.182733,1.0,vgg13.onnx
89515.5,2.55837,1.0,3498927.031,100.00000971,19.0,1141245.0,32.61703,9.0,4331.6410000000005,0.12379906999999998,5.0,40.89,0.00116864,1.0,2257386.0,64.51650000000001,2.0,6408.0,0.183142,1.0,vgg13.onnx
89724.4,2.5502,1.0,3518318.88,100.00004141000002,19.0,1134708.1,32.251414,9.0,4341.405,0.12339420999999999,5.0,40.925,0.0011632,1.0,2283094.0,64.89168000000001,2.0,6410.05,0.18219,1.0,vgg13.onnx
89560.2,2.58459,1.0,3465163.069,99.99996927,19.0,1094110.7000000002,31.574536,9.0,4301.711,0.12414127999999999,5.0,40.958,0.00118199,1.0,2270740.0,65.53054999999999,2.0,6409.5,0.18497,1.0,vgg13.onnx
87142.5,2.53206,1.0,3441560.0719999997,100.00000929,19.0,1140768.0999999999,33.14677399999999,9.0,4338.248,0.12605451999999998,5.0,40.224,0.00116877,1.0,2202850.0,64.00738,2.0,6421.0,0.186572,1.0,vgg13.onnx
89674.5,2.55314,1.0,3512332.533,99.99997053999999,19.0,1139153.5,32.432963,9.0,4335.407,0.12343381000000002,5.0,39.996,0.00113873,1.0,2272733.0,64.70719,2.0,6396.13,0.182105,1.0,vgg13.onnx
89684.8,2.54092,1.0,3529622.9410000006,100.00002264999999,19.0,1162054.1,32.922892,9.0,4354.901999999999,0.12338128,5.0,40.639,0.00115137,1.0,2267077.0,64.23003,2.0,6411.5,0.181648,1.0,vgg13.onnx
89613.6,2.58471,1.0,3467069.664,99.9999619,19.0,1087514.4,31.366913,9.0,4347.0199999999995,0.12537998,5.0,40.354,0.00116392,1.0,2279156.0,65.73725,2.0,6398.29,0.184545,1.0,vgg13.onnx
86991.5,2.48536,1.0,3500152.357,99.99995353999999,19.0,1139854.2,32.565835,9.0,4333.091,0.12379741999999999,5.0,39.696,0.00113412,1.0,2262535.0,64.64101,2.0,6398.87,0.182817,1.0,vgg13.onnx
89710.9,2.55413,1.0,3512388.556,99.99999224,19.0,1145447.8,32.61164699999999,9.0,4338.215,0.12351166000000001,5.0,39.851,0.00113458,1.0,2266447.0,64.52722,2.0,6404.79,0.182349,1.0,vgg13.onnx
89658.5,2.56564,1.0,3494590.735,100.00004377,19.0,1149148.7,32.883649,9.0,4344.316,0.12431529,5.0,40.589,0.00116148,1.0,2245005.0,64.24231999999999,2.0,6393.63,0.182958,1.0,vgg13.onnx
89537.1,2.58007,1.0,3470337.975,100.00000184999999,19.0,1089390.3,31.391452,9.0,4324.294,0.12460692,5.0,40.531,0.00116793,1.0,2280623.0,65.71763,2.0,6422.75,0.185075,1.0,vgg13.onnx
87135.6,2.49053,1.0,3498684.37,99.99999861,19.0,1136124.8,32.472944999999996,9.0,4327.871999999999,0.12369981,5.0,40.228,0.0011498,1.0,2264657.0,64.72878,2.0,6398.87,0.182894,1.0,vgg13.onnx
89645.4,2.56226,1.0,3498684.756,99.99994888999998,19.0,1140489.6999999997,32.59763,9.0,4334.429,0.12388727000000001,5.0,39.347,0.00112462,1.0,2257758.0,64.53161,2.0,6417.88,0.183437,1.0,vgg13.onnx
89525.9,2.60643,1.0,3434816.322,100.00002835,19.0,1142984.0,33.276419999999995,9.0,4313.854,0.12559233,5.0,40.188,0.00117002,1.0,2191549.0,63.80399,2.0,6403.38,0.186426,1.0,vgg13.onnx
89781.8,2.5911,1.0,3465005.817,99.99999314000002,19.0,1085782.0,31.3356,9.0,4334.959,0.12510685000000002,5.0,40.308,0.00116329,1.0,2278646.0,65.76172,2.0,6420.75,0.185303,1.0,vgg13.onnx
87074.5,2.48816,1.0,3499562.336,99.99994808999999,19.0,1139818.4,32.570309,9.0,4335.542,0.12388812,5.0,40.314,0.00115197,1.0,2261902.0,64.63380000000001,2.0,6391.58,0.182639,1.0,vgg13.onnx
