Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 512, 14, 14], float32[512], float32[1, 512, 14, 14]",1,"opencl0",128.957,"b2f20ddb1e69950e","tvmgen_default_fused_nn_bias_add_4",0.00403652,,,,
"float32[1, 512, 14, 14], float32[1, 512, 14, 14]",1,"opencl0",125.244,"3ebbf1e0ac63ab24","tvmgen_default_fused_nn_relu_4",0.0039203,,,,
"float32[1, 512, 14, 14], float32[512, 512, 3, 3], float32[1, 512, 14, 14]",1,"opencl0",66132.1,"dcb4a671a8ae35ab","tvmgen_default_fused_nn_conv2d_6",2.07002,"NCHW","OIHW",,""
"float32[1, 512, 14, 14], float32[512], float32[1, 512, 14, 14]",1,"opencl0",133.972,"b2f20ddb1e69950e","tvmgen_default_fused_nn_bias_add_4",0.00419349,,,,
"float32[1, 512, 14, 14], float32[1, 512, 14, 14]",1,"opencl0",118.143,"3ebbf1e0ac63ab24","tvmgen_default_fused_nn_relu_4",0.00369803,,,,
"float32[1, 512, 14, 14], float32[1, 512, 7, 7]",1,"opencl0",74.117,"87a86a9ad44973a5","tvmgen_default_fused_nn_max_pool2d_4",0.00231996,,,"NCHW",""
"float32[1, 512, 7, 7], float32[1, 512, 7, 7]",1,"opencl0",40.528,"e1e4a3e4139cb89a","tvmgen_default_fused_nn_avg_pool2d",0.00126858,,,"NCHW",""
"float32[1, 512, 7, 7], float32[1, 25088]",1,"opencl0",0,"09bd02bb717a7c68","__nop",0,,,,
"float32[1, 25088], float32[4096, 25088], float32[1, 4096]",1,"opencl0",2.13529e+06,"032fc0d6fe9323d0","tvmgen_default_fused_nn_dense",66.8372,,,,
"float32[1, 4096], float32[4096], float32[1, 4096]",1,"opencl0",8.62,"53e9bd0835ae2e21","tvmgen_default_fused_add",0.000269817,,,,
"float32[1, 4096], float32[1, 4096]",1,"opencl0",5.154,"dcf458679b2083c9","tvmgen_default_fused_nn_relu_5",0.000161327,,,,
"float32[1, 4096], float32[4096, 4096], float32[1, 4096]",1,"opencl0",120370,"758238b671313694","tvmgen_default_fused_nn_dense_1",3.76774,,,,
"float32[1, 4096], float32[4096], float32[1, 4096]",1,"opencl0",8.742,"53e9bd0835ae2e21","tvmgen_default_fused_add",0.000273636,,,,
"float32[1, 4096], float32[1, 4096]",1,"opencl0",5.225,"dcf458679b2083c9","tvmgen_default_fused_nn_relu_5",0.000163549,,,,
"float32[1, 4096], float32[1000, 4096], float32[1, 1000]",1,"opencl0",6326.04,"8a835404ccb3a9f1","tvmgen_default_fused_nn_dense_2",0.198013,,,,
"float32[1, 1000], float32[1000], float32[1, 1000]",1,"opencl0",3.763,"cdf93cc9b3c4974f","tvmgen_default_fused_add_1",0.000117787,,,,
