Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 64, 1, 1], float32[1, 64, 1, 1]",1,"opencl0",1.603,"c1d994f0c37665ba","tvmgen_default_fused_nn_relu_6",0.00428922,,,,
"float32[1, 64, 1, 1], float32[240, 64, 1, 1], float32[1, 240, 1, 1]",1,"opencl0",43.221,"b935be6483859837","tvmgen_default_fused_nn_conv2d_19",0.115648,"NCHW","OIHW",,""
"float32[1, 240, 1, 1], float32[240], float32[1, 240, 1, 1]",1,"opencl0",2.081,"b42ace390c5f594d","tvmgen_default_fused_nn_bias_add_15",0.00556822,,,,
"float32[1, 240, 1, 1], float32[], float32[1, 240, 1, 1]",1,"opencl0",1.982,"2c767e75d1ad8178","tvmgen_default_fused_multiply_12",0.00530332,,,,
"float32[1, 240, 1, 1], float32[], float32[1, 240, 1, 1]",1,"opencl0",2.549,"a3b182aa3af5b803","tvmgen_default_fused_add_7",0.00682047,,,,
"float32[1, 240, 1, 1], float32[1, 240, 1, 1]",1,"opencl0",2.287,"bfecddb8aaeae302","tvmgen_default_fused_clip_6",0.00611943,,,,
"float32[1, 240, 1, 1], float32[1, 240, 14, 14], float32[1, 240, 14, 14]",1,"opencl0",57.194,"414916bc9e462269","tvmgen_default_fused_multiply_13",0.153036,,,,
"float32[1, 240, 14, 14], float32[40, 240, 1, 1], float32[1, 40, 14, 14]",1,"opencl0",478.534,"f7208b5695816dc5","tvmgen_default_fused_nn_conv2d_20",1.28043,"NCHW","OIHW",,""
"float32[1, 40, 14, 14], float32[40], float32[1, 40, 14, 14]",1,"opencl0",10.938,"dc92fdefdf598184","tvmgen_default_fused_nn_bias_add_12",0.0292673,,,,
"float32[1, 40, 14, 14], float32[1, 40, 14, 14], float32[1, 40, 14, 14]",1,"opencl0",13.605,"b5c4b0b1789d166b","tvmgen_default_fused_add_8",0.0364035,,,,
"float32[1, 40, 14, 14], float32[120, 40, 1, 1], float32[1, 120, 14, 14]",1,"opencl0",203.744,"28320e9c736f5e8a","tvmgen_default_fused_nn_conv2d_21",0.545167,"NCHW","OIHW",,""
"float32[1, 120, 14, 14], float32[120], float32[1, 120, 14, 14]",1,"opencl0",29.768,"d2a6de948fb36b54","tvmgen_default_fused_nn_bias_add_16",0.0796515,,,,
"float32[1, 120, 14, 14], float32[], float32[1, 120, 14, 14]",1,"opencl0",29.49,"b451ed47c24bb368","tvmgen_default_fused_multiply_14",0.0789077,,,,
"float32[1, 120, 14, 14], float32[], float32[1, 120, 14, 14]",1,"opencl0",29.451,"0d3ba4af9fe6fc83","tvmgen_default_fused_add_9",0.0788033,,,,
"float32[1, 120, 14, 14], float32[1, 120, 14, 14]",1,"opencl0",26.807,"ab41bf4420d799c1","tvmgen_default_fused_clip_7",0.0717287,,,,
"float32[1, 120, 14, 14], float32[1, 120, 14, 14], float32[1, 120, 14, 14]",1,"opencl0",42.982,"eeadd70f33a51779","tvmgen_default_fused_multiply_15",0.115009,,,,
"float32[1, 120, 14, 14], float32[120, 1, 5, 5], float32[1, 120, 14, 14]",1,"opencl0",390.3,"b73cb1d7d41b1785","tvmgen_default_fused_nn_conv2d_22",1.04434,"NCHW","OIHW",,""
"float32[1, 120, 14, 14], float32[120], float32[1, 120, 14, 14]",1,"opencl0",29.373,"d2a6de948fb36b54","tvmgen_default_fused_nn_bias_add_16",0.0785946,,,,
"float32[1, 120, 14, 14], float32[], float32[1, 120, 14, 14]",1,"opencl0",29.834,"b451ed47c24bb368","tvmgen_default_fused_multiply_14",0.0798281,,,,
"float32[1, 120, 14, 14], float32[], float32[1, 120, 14, 14]",1,"opencl0",29.646,"0d3ba4af9fe6fc83","tvmgen_default_fused_add_9",0.0793251,,,,
"float32[1, 120, 14, 14], float32[1, 120, 14, 14]",1,"opencl0",26.504,"ab41bf4420d799c1","tvmgen_default_fused_clip_7",0.0709179,,,,
"float32[1, 120, 14, 14], float32[1, 120, 14, 14], float32[1, 120, 14, 14]",1,"opencl0",43.8,"eeadd70f33a51779","tvmgen_default_fused_multiply_15",0.117198,,,,
"float32[1, 120, 14, 14], float32[1, 120, 1, 1]",1,"opencl0",31.295,"a923cd016cbb57af","tvmgen_default_fused_nn_global_avg_pool2d_3",0.0837374,,,"NCHW",""
"float32[1, 120, 1, 1], float32[32, 120, 1, 1], float32[1, 32, 1, 1]",1,"opencl0",42.172,"27ee195ac8e0c5eb","tvmgen_default_fused_nn_conv2d_23",0.112841,"NCHW","OIHW",,""
"float32[1, 32, 1, 1], float32[32], float32[1, 32, 1, 1]",1,"opencl0",1.759,"50a1ce36e3a5e894","tvmgen_default_fused_nn_bias_add_17",0.00470663,,,,
"float32[1, 32, 1, 1], float32[1, 32, 1, 1]",1,"opencl0",1.484,"8cfa1e1bce0d3148","tvmgen_default_fused_nn_relu_7",0.0039708,,,,
"float32[1, 32, 1, 1], float32[120, 32, 1, 1], float32[1, 120, 1, 1]",1,"opencl0",21.751,"08ca0f47eb55fa90","tvmgen_default_fused_nn_conv2d_24",0.0582001,"NCHW","OIHW",,""
"float32[1, 120, 1, 1], float32[120], float32[1, 120, 1, 1]",1,"opencl0",2.338,"50a3351bff3e78aa","tvmgen_default_fused_nn_bias_add_18",0.00625589,,,,
"float32[1, 120, 1, 1], float32[], float32[1, 120, 1, 1]",1,"opencl0",1.596,"adb6e82f38c049f4","tvmgen_default_fused_multiply_16",0.00427049,,,,
"float32[1, 120, 1, 1], float32[], float32[1, 120, 1, 1]",1,"opencl0",1.667,"9d7a2fe067fe2446","tvmgen_default_fused_add_10",0.00446047,,,,
"float32[1, 120, 1, 1], float32[1, 120, 1, 1]",1,"opencl0",1.623,"46c1208cc437bd2c","tvmgen_default_fused_clip_8",0.00434273,,,,
"float32[1, 120, 1, 1], float32[1, 120, 14, 14], float32[1, 120, 14, 14]",1,"opencl0",29.196,"d680082a7e075b83","tvmgen_default_fused_multiply_17",0.078121,,,,
"float32[1, 120, 14, 14], float32[48, 120, 1, 1], float32[1, 48, 14, 14]",1,"opencl0",277.448,"95119fc0cd8a31c2","tvmgen_default_fused_nn_conv2d_25",0.74238,"NCHW","OIHW",,""
"float32[1, 48, 14, 14], float32[48], float32[1, 48, 14, 14]",1,"opencl0",12.523,"cef064a0906d5202","tvmgen_default_fused_nn_bias_add_19",0.0335083,,,,
"float32[1, 48, 14, 14], float32[144, 48, 1, 1], float32[1, 144, 14, 14]",1,"opencl0",247.743,"9028653b99750c88","tvmgen_default_fused_nn_conv2d_26",0.662897,"NCHW","OIHW",,""
"float32[1, 144, 14, 14], float32[144], float32[1, 144, 14, 14]",1,"opencl0",35.631,"3f151c3e7c41787d","tvmgen_default_fused_nn_bias_add_20",0.0953394,,,,
"float32[1, 144, 14, 14], float32[], float32[1, 144, 14, 14]",1,"opencl0",35.327,"e66b2166450a268d","tvmgen_default_fused_multiply_18",0.094526,,,,
"float32[1, 144, 14, 14], float32[], float32[1, 144, 14, 14]",1,"opencl0",35.059,"129af4cf4e9b4d1d","tvmgen_default_fused_add_11",0.0938089,,,,
"float32[1, 144, 14, 14], float32[1, 144, 14, 14]",1,"opencl0",32.539,"170ac4bf7694d12f","tvmgen_default_fused_clip_9",0.087066,,,,
"float32[1, 144, 14, 14], float32[1, 144, 14, 14], float32[1, 144, 14, 14]",1,"opencl0",53.082,"c673be952975c2f7","tvmgen_default_fused_multiply_19",0.142034,,,,
"float32[1, 144, 14, 14], float32[144, 1, 5, 5], float32[1, 144, 14, 14]",1,"opencl0",470.922,"dafa24de9014fb1f","tvmgen_default_fused_nn_conv2d_27",1.26007,"NCHW","OIHW",,""
"float32[1, 144, 14, 14], float32[144], float32[1, 144, 14, 14]",1,"opencl0",35.458,"3f151c3e7c41787d","tvmgen_default_fused_nn_bias_add_20",0.0948765,,,,
"float32[1, 144, 14, 14], float32[], float32[1, 144, 14, 14]",1,"opencl0",36.138,"e66b2166450a268d","tvmgen_default_fused_multiply_18",0.096696,,,,
