Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,layout,out_layout
"float32[1, 144, 14, 14], float32[], float32[1, 144, 14, 14]",1,"opencl0",0,"129af4cf4e9b4d1d","tvmgen_default_fused_add_11",nan,,,,
"float32[1, 144, 14, 14], float32[1, 144, 14, 14]",1,"opencl0",0,"170ac4bf7694d12f","tvmgen_default_fused_clip_9",nan,,,,
"float32[1, 144, 14, 14], float32[1, 144, 14, 14], float32[1, 144, 14, 14]",1,"opencl0",0,"c673be952975c2f7","tvmgen_default_fused_multiply_19",nan,,,,
"float32[1, 144, 14, 14], float32[1, 144, 1, 1]",1,"opencl0",0,"43f9572e66e2d181","tvmgen_default_fused_nn_global_avg_pool2d_4",nan,,,"NCHW",""
"float32[1, 144, 1, 1], float32[40, 144, 1, 1], float32[1, 40, 1, 1]",1,"opencl0",0,"b5fc48c123837884","tvmgen_default_fused_nn_conv2d_28",nan,"NCHW","OIHW",,""
"float32[1, 40, 1, 1], float32[40], float32[1, 40, 1, 1]",1,"opencl0",0,"6e03a762bf64172a","tvmgen_default_fused_nn_bias_add_21",nan,,,,
"float32[1, 40, 1, 1], float32[1, 40, 1, 1]",1,"opencl0",0,"3e9e67590e47480a","tvmgen_default_fused_nn_relu_8",nan,,,,
"float32[1, 40, 1, 1], float32[144, 40, 1, 1], float32[1, 144, 1, 1]",1,"opencl0",0,"61f99ac6d4c05f74","tvmgen_default_fused_nn_conv2d_29",nan,"NCHW","OIHW",,""
"float32[1, 144, 1, 1], float32[144], float32[1, 144, 1, 1]",1,"opencl0",0,"fe9e35a13571326c","tvmgen_default_fused_nn_bias_add_22",nan,,,,
"float32[1, 144, 1, 1], float32[], float32[1, 144, 1, 1]",1,"opencl0",0,"bdea4536c2a63eef","tvmgen_default_fused_multiply_20",nan,,,,
"float32[1, 144, 1, 1], float32[], float32[1, 144, 1, 1]",1,"opencl0",0,"f6d46a7c27b604f4","tvmgen_default_fused_add_12",nan,,,,
