Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,out_layout
"float32[1, 40, 28, 28], float32[1, 40, 28, 28], float32[1, 40, 28, 28]",1,"opencl0",60.402,"a43d0f50ccde5c72","tvmgen_default_fused_add_1",0.0573802,,,
"float32[1, 40, 28, 28], float32[120, 40, 1, 1], float32[1, 120, 28, 28]",1,"opencl0",657.681,"028cb0f938b204c8","tvmgen_default_fused_nn_conv2d_11",0.624778,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",121.756,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.115665,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",115.853,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.110057,,,
"float32[1, 120, 28, 28], float32[120, 1, 5, 5], float32[1, 120, 28, 28]",1,"opencl0",2070.15,"2e83985e5b866f3a","tvmgen_default_fused_nn_conv2d_12",1.96658,"NCHW","OIHW",""
"float32[1, 120, 28, 28], float32[120], float32[1, 120, 28, 28]",1,"opencl0",121.846,"1b6d1c8bccc3d21a","tvmgen_default_fused_nn_bias_add_8",0.11575,,,
"float32[1, 120, 28, 28], float32[1, 120, 28, 28]",1,"opencl0",114.637,"a8fe578dd4c80c68","tvmgen_default_fused_nn_relu_5",0.108902,,,
"float32[1, 120, 28, 28], float32[40, 120, 1, 1], float32[1, 40, 28, 28]",1,"opencl0",862.317,"5323b3ef36816084","tvmgen_default_fused_nn_conv2d_13",0.819176,"NCHW","OIHW",""
"float32[1, 40, 28, 28], float32[40], float32[1, 40, 28, 28]",1,"opencl0",38.282,"a084eecadbde0909","tvmgen_default_fused_nn_bias_add_7",0.0363668,,,
"float32[1, 40, 28, 28], float32[1, 40, 28, 28], float32[1, 40, 28, 28]",1,"opencl0",60.732,"a43d0f50ccde5c72","tvmgen_default_fused_add_1",0.0576937,,,
"float32[1, 40, 28, 28], float32[240, 40, 1, 1], float32[1, 240, 28, 28]",1,"opencl0",1228.31,"4f995c12174f44ec","tvmgen_default_fused_nn_conv2d_14",1.16686,"NCHW","OIHW",""
"float32[1, 240, 28, 28], float32[240], float32[1, 240, 28, 28]",1,"opencl0",257.709,"38acf69515b782c0","tvmgen_default_fused_nn_bias_add_9",0.244816,,,
"float32[1, 240, 28, 28], float32[1, 240, 28, 28]",1,"opencl0",242.743,"cadad747d1d12e5a","tvmgen_default_fused_nn_relu_6",0.230599,,,
"float32[1, 240, 28, 28], float32[240, 1, 5, 5], float32[1, 240, 14, 14]",1,"opencl0",1324.2,"1d3f1fb48fd1ace1","tvmgen_default_fused_nn_conv2d_15",1.25795,"NCHW","OIHW",""
"float32[1, 240, 14, 14], float32[240], float32[1, 240, 14, 14]",1,"opencl0",59.57,"be3f05c113a32e32","tvmgen_default_fused_nn_bias_add_10",0.0565898,,,
