aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,label_model_name
90520.138,81.94062600000001,52.0,110470.40900000003,100.00000803999998,152.0,8421.372,7.623193500000002,52.0,7231.329999999999,6.545944100000001,35.0,630.6880000000001,0.57091124,11.0,100.631,0.0910932,1.0,3566.25,3.22824,1.0,mnasnet1_0.onnx
90664.49700000002,81.98784499999996,52.0,110582.86100000005,100.00001819999994,152.0,8449.613000000001,7.640980400000002,52.0,7146.041,6.4621631000000015,35.0,636.413,0.5755077000000001,11.0,101.097,0.091422,1.0,3585.2,3.2421,1.0,mnasnet1_0.onnx
90699.18500000003,81.965055,52.0,110655.91600000001,100.00001084000003,152.0,8386.222000000003,7.578649399999999,52.0,7260.9800000000005,6.5617688,35.0,631.6810000000002,0.57085164,11.0,96.388,0.087106,1.0,3581.46,3.23658,1.0,mnasnet1_0.onnx
90545.80399999997,81.94067399999997,52.0,110501.63299999997,99.99998056999995,152.0,8391.406999999997,7.5939195999999995,52.0,7262.981999999999,6.5727340000000005,35.0,611.8720000000002,0.5537221699999999,11.0,95.408,0.0863408,1.0,3594.16,3.25259,1.0,mnasnet1_0.onnx
90654.75599999998,82.055508,52.0,110479.73799999998,99.99996823000004,152.0,8393.654999999999,7.597461699999999,52.0,7129.258999999997,6.453003299999999,35.0,639.0770000000001,0.57845593,11.0,101.751,0.0920993,1.0,3561.24,3.22344,1.0,mnasnet1_0.onnx
90912.88899999998,82.04723299999998,52.0,110805.552,100.00001113999998,152.0,8358.232999999997,7.5431563000000015,52.0,7254.393,6.5469636,35.0,640.3450000000001,0.57790054,11.0,98.692,0.0890677,1.0,3541.0,3.19569,1.0,mnasnet1_0.onnx
90733.30699999999,82.00578500000003,52.0,110642.604,100.00002013999996,152.0,8430.941,7.619977000000001,52.0,7171.678999999999,6.481840299999999,35.0,641.8589999999999,0.58011884,11.0,97.818,0.088409,1.0,3567.0,3.22389,1.0,mnasnet1_0.onnx
90528.783,82.00466000000002,52.0,110394.71399999998,100.00002792000001,152.0,8284.659000000003,7.504578499999996,52.0,7267.876000000001,6.583535,35.0,637.865,0.57780312,11.0,100.571,0.0911013,1.0,3574.96,3.23835,1.0,mnasnet1_0.onnx
90787.46499999998,81.98994300000001,52.0,110729.97000000002,99.99998003,152.0,8408.519000000002,7.593714599999999,52.0,7229.763,6.529181399999999,35.0,642.2,0.57997003,11.0,96.613,0.087251,1.0,3565.41,3.21992,1.0,mnasnet1_0.onnx
93790.01799999997,81.20005999999997,52.0,115504.83999999997,99.99998976999997,152.0,9349.355999999996,8.094347400000004,52.0,7984.804000000001,6.912960999999999,35.0,682.439,0.59083197,11.0,97.393,0.0843194,1.0,3600.83,3.11747,1.0,mnasnet1_0.onnx
90868.52300000003,82.01411900000001,52.0,110796.178,99.99999049000002,152.0,8416.755000000001,7.5966173,52.0,7216.698999999999,6.513490600000002,35.0,626.7000000000002,0.5656336900000001,11.0,98.121,0.0885599,1.0,3569.38,3.22157,1.0,mnasnet1_0.onnx
90456.774,81.96223999999998,52.0,110363.96199999998,100.00000691000001,152.0,8448.114,7.654779999999995,52.0,7196.788000000001,6.520961400000002,35.0,634.3220000000002,0.5747546099999999,11.0,97.364,0.0882209,1.0,3530.6,3.19905,1.0,mnasnet1_0.onnx
91018.413,82.087138,52.0,110880.24399999999,100.00001235000003,152.0,8392.145000000004,7.568661699999999,52.0,7157.477999999999,6.455142000000004,35.0,635.6650000000001,0.57329045,11.0,101.123,0.0912002,1.0,3575.42,3.22458,1.0,mnasnet1_0.onnx
90786.42599999996,82.01754800000002,52.0,110691.43899999998,99.99998156999997,152.0,8458.711000000001,7.6417033000000005,52.0,7161.887999999999,6.4701409,35.0,637.6990000000001,0.57610617,11.0,98.375,0.0888732,1.0,3548.34,3.20561,1.0,mnasnet1_0.onnx
90702.769,81.99021599999999,52.0,110626.33500000008,99.99999835999999,152.0,8413.422000000002,7.605261099999998,52.0,7185.048999999998,6.494879499999998,35.0,635.4639999999999,0.57442406,11.0,98.831,0.0893377,1.0,3590.8,3.24588,1.0,mnasnet1_0.onnx
90508.82800000002,81.91017899999999,52.0,110497.68000000002,100.0000111,152.0,8476.306999999999,7.6710290999999975,52.0,7208.015000000001,6.523226299999998,35.0,630.052,0.5701944999999998,11.0,100.268,0.0907422,1.0,3574.21,3.23464,1.0,mnasnet1_0.onnx
90608.58,81.98956199999999,52.0,110512.323,99.9999999,152.0,8343.868999999999,7.550171199999999,52.0,7282.032,6.589344999999998,35.0,646.7870000000001,0.5852621,11.0,94.145,0.0851896,1.0,3536.91,3.20047,1.0,mnasnet1_0.onnx
90428.91100000002,81.88696599999999,52.0,110431.37400000005,99.99999492000003,152.0,8441.735999999997,7.644326500000001,52.0,7259.053,6.573360800000001,35.0,613.3779999999999,0.5554382200000001,11.0,95.306,0.0863034,1.0,3592.99,3.2536,1.0,mnasnet1_0.onnx
90480.39000000001,81.90250900000002,52.0,110473.32200000001,100.00002606000002,152.0,8421.380000000001,7.6229949,52.0,7267.102000000001,6.578150099999997,35.0,625.815,0.5664850600000001,11.0,99.975,0.090497,1.0,3578.66,3.23939,1.0,mnasnet1_0.onnx
90689.366,82.01527800000001,52.0,110576.11999999995,99.99996048,152.0,8334.389999999998,7.537239600000002,52.0,7256.507999999998,6.5624592,35.0,638.0349999999999,0.5770095800000001,11.0,97.411,0.0880941,1.0,3560.41,3.21988,1.0,mnasnet1_0.onnx
90812.62999999999,82.01270400000003,52.0,110729.922,99.99997740999997,152.0,8421.214000000004,7.605189400000001,52.0,7188.653000000001,6.492057100000001,35.0,634.8269999999999,0.57331101,11.0,101.258,0.0914459,1.0,3571.34,3.22527,1.0,mnasnet1_0.onnx
90288.41600000001,81.85149600000003,52.0,110307.54300000003,99.99996828000008,152.0,8463.526,7.672665900000002,52.0,7253.370999999997,6.575587000000001,35.0,643.4300000000001,0.58330598,11.0,97.67,0.0885434,1.0,3561.13,3.22837,1.0,mnasnet1_0.onnx
90804.775,81.938122,52.0,110821.14599999996,99.99999443999998,152.0,8451.824,7.626549700000001,52.0,7252.158000000001,6.5440186,35.0,634.803,0.57281814,11.0,97.086,0.087606,1.0,3580.5,3.23088,1.0,mnasnet1_0.onnx
90565.77799999999,81.993013,52.0,110455.48899999999,100.00001445999997,152.0,8312.017,7.5252216999999995,52.0,7273.345000000001,6.5848645999999995,35.0,640.283,0.5796750599999999,11.0,89.226,0.0807801,1.0,3574.84,3.23646,1.0,mnasnet1_0.onnx
90536.94800000002,81.937163,52.0,110495.60700000003,100.00001792000002,152.0,8410.563999999998,7.611672199999998,52.0,7265.369999999998,6.575262799999999,35.0,613.8759999999999,0.55556652,11.0,96.809,0.0876134,1.0,3572.04,3.23274,1.0,mnasnet1_0.onnx
90561.07100000001,81.88866600000001,52.0,110590.47299999997,99.99998539999999,152.0,8477.928,7.666058500000002,52.0,7256.928000000001,6.561981300000001,35.0,645.61,0.5837839,11.0,98.476,0.0890457,1.0,3550.46,3.21045,1.0,mnasnet1_0.onnx
90363.90700000002,81.88540800000003,52.0,110354.08700000003,99.99999143000007,152.0,8443.083,7.650900799999999,52.0,7278.061000000001,6.5951913,35.0,603.556,0.54692723,11.0,97.69,0.0885241,1.0,3567.79,3.23304,1.0,mnasnet1_0.onnx
90524.86,81.98711699999998,52.0,110413.501,99.99998514,152.0,8339.757,7.553203600000002,52.0,7244.060000000003,6.560841400000001,35.0,639.335,0.57903714,11.0,97.579,0.088376,1.0,3567.91,3.23141,1.0,mnasnet1_0.onnx
90625.12299999998,82.13615300000001,52.0,110335.23900000002,99.99999276000004,152.0,8357.337,7.5744915,52.0,7071.494000000001,6.4090978000000005,35.0,639.7209999999999,0.57979766,11.0,96.734,0.0876728,1.0,3544.83,3.21278,1.0,mnasnet1_0.onnx
90732.71900000001,82.030485,52.0,110608.52900000001,99.99999207999998,152.0,8418.676000000003,7.6112322,52.0,7147.024999999999,6.461548999999999,35.0,638.5029999999998,0.5772642800000001,11.0,96.386,0.0871416,1.0,3575.22,3.23232,1.0,mnasnet1_0.onnx
