aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,label_model_name
965038.7999999999,26.554859999999998,8.0,3634132.9640000006,100.000025889,38.0,13260.832,0.3648971900000001,8.0,12859.793000000001,0.353861693,10.0,5391.401,0.14835452000000002,5.0,43.859,0.00120686,1.0,2637514.38,72.576188,3.0,23.899,0.000657626,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
964398.3,26.58839,8.0,3627141.2,100.00003681600002,38.0,13046.548999999999,0.35969146999999996,8.0,13009.746000000001,0.358677254,10.0,5333.388,0.14704077999999998,5.0,44.801,0.00123516,1.0,2631284.29,72.544337,3.0,24.125999999999998,0.000665152,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
963538.2000000001,26.60079,8.0,3622212.6729999995,99.99998013300001,38.0,12935.841999999999,0.35712476,8.0,13228.528,0.365206098,10.0,5399.048999999999,0.14905369999999998,5.0,41.474,0.00114499,1.0,2627045.29,72.52599,3.0,24.29,0.000670585,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
965440.4,26.57579,8.0,3632785.5949999997,99.99998258399998,38.0,12954.647999999997,0.35660385,8.0,12987.520999999999,0.3575087799999999,10.0,5418.3009999999995,0.14915026,5.0,42.274,0.00116368,1.0,2635917.13,72.559069,3.0,25.320999999999998,0.0006970139999999999,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
963074.4,26.53357,8.0,3629647.1029999997,99.999957663,38.0,13269.666000000001,0.36559141,8.0,13247.821999999996,0.36498967200000004,10.0,5178.834,0.14268163,5.0,42.221,0.00116323,1.0,2634809.67,72.59128700000001,3.0,24.490000000000002,0.0006747209999999999,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
966475.0,26.522689999999997,8.0,3643961.35,99.999955008,38.0,13236.451000000001,0.36324353000000004,8.0,12990.849999999997,0.35650321999999995,10.0,5430.5599999999995,0.14902900000000002,5.0,42.892,0.00117707,1.0,2645761.54,72.606652,3.0,24.057000000000002,0.000660188,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
964311.0,26.609889999999996,8.0,3623879.028,99.99994966700001,38.0,12954.048000000003,0.35746360000000005,8.0,13201.826000000001,0.364301282,10.0,5413.307000000001,0.14937856,5.0,42.427,0.00117076,1.0,2627930.13,72.51702,3.0,26.29,0.0007254649999999999,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
965464.1,26.558679999999995,8.0,3635212.6969999997,100.00000427699999,38.0,13107.254999999997,0.36056351,8.0,13080.152,0.359817798,10.0,5227.522,0.14380218,5.0,40.209,0.0011061,1.0,2638268.46,72.575347,3.0,24.999000000000002,0.0006876890000000001,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
969770.9,27.04375,8.0,3585935.8870000006,100.00005429400001,38.0,13159.241999999998,0.36696807,8.0,13247.350999999999,0.36942642500000006,10.0,5396.039,0.15047803999999998,5.0,41.872,0.00116767,1.0,2584295.45,72.06756600000001,3.0,25.033,0.000698089,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
966955.3,26.583869999999997,8.0,3637374.295,99.99997535700001,38.0,12941.318,0.35578771000000003,8.0,13256.189000000002,0.364443623,10.0,5405.329000000001,0.14860536000000002,5.0,44.129,0.00121321,1.0,2638746.37,72.54535,3.0,25.66,0.0007054539999999999,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
962174.5,26.44228,8.0,3638769.8039999995,99.999966652,38.0,13141.799,0.36115977,8.0,13043.515,0.35845899999999997,10.0,5393.810000000001,0.14823146,5.0,42.084,0.00115654,1.0,2644948.92,72.68798799999999,3.0,25.176000000000002,0.000691882,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
968052.6,26.57301,8.0,3642986.75,100.00001747499999,38.0,13250.427000000001,0.36372469,8.0,12998.152,0.35679882,10.0,5366.831999999999,0.14731963,5.0,41.7,0.00114466,1.0,2643253.08,72.557362,3.0,23.959,0.000657675,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
961560.7000000001,26.68814,8.0,3602948.168,100.00002971699999,38.0,13234.612000000001,0.36732686000000003,8.0,13246.486,0.36765668100000004,10.0,5224.106,0.1449951,5.0,42.652,0.00118381,1.0,2609614.67,72.430035,3.0,24.942,0.0006922660000000001,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
965856.7,26.60765,8.0,3630001.043,100.00000271599997,38.0,13104.42,0.36100371000000003,8.0,13238.9,0.36470813800000007,10.0,5329.995,0.1468318,5.0,41.305,0.00113788,1.0,2632405.25,72.517997,3.0,24.473,0.0006741879999999999,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
964240.9,26.770269999999996,8.0,3601910.3959999997,99.999962123,38.0,13143.142,0.3648939,8.0,13077.669999999998,0.36307550099999997,10.0,5260.69,0.14605262,5.0,43.448,0.00120625,1.0,2606119.41,72.353766,3.0,25.136000000000003,0.000697852,3.0,vgg11.onnx
0.0,nan,8.0,0.0,nan,38.0,0.0,nan,8.0,0.0,nan,10.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,3.0,0.0,nan,3.0,vgg11.onnx
