429077.0390000001,90.83235000000002,104,10249.275,2.1696937810000003,346,1340.9310000000003,0.28386498,104,7299.577999999996,1.5452653299999994,312,1244.7220000000004,0.26349824999999993,104,3923.615999999999,0.8305998000000006,100,392.663,0.0831238,1,3676.0170000000003,0.7781853100000004,66,52.146,0.0110389,1,1516.38,0.321006,1,458772.36699999974,97.118626151,1139
20993.360999999997,79.26298200000002,52,1625.7109999999998,6.138069200000003,52,1261.2789999999995,4.762110999999999,35,165.806,0.62602079,11,37.049,0.139883,1,536.844,2.02692,1,24620.050000000007,92.95598599,152
25227.465,79.10921300000001,52,2079.2380000000003,6.520150500000001,52,1467.902,4.603099500000001,35,216.18399999999997,0.6779170500000001,11,37.16,0.116528,1,727.887,2.28253,1,29755.836,93.30943805000003,152
21527.037000000004,79.098741,52,1728.6539999999998,6.351752899999999,52,1301.952,4.783879599999998,35,172.221,0.63280782,11,34.838,0.128008,1,547.457,2.01157,1,25312.159,93.00675931999999,152
22075.735,79.158456,52,1872.7630000000006,6.7152913,52,1330.4589999999998,4.770717600000001,35,170.92,0.6128794,11,38.404,0.137708,1,558.412,2.00234,1,26046.693,93.39739229999996,152
21154.109000000004,79.22168599999999,52,1665.5889999999997,6.237596200000001,52,1284.6,4.8108011,35,173.136,0.64839072,11,36.117,0.135257,1,543.586,2.03572,1,24857.136999999988,93.08945102,152
89492.82199999997,81.28799999999998,57,2163.705,1.9653329,57,1841.6640000000002,1.6728166099999995,57,3705.9320000000007,3.3661654,13,7819.23,7.10235,2,652.5300000000001,0.5927046,9,35.987,0.0326876,1,959.732,0.871742,1,3.98,0.00361511,1,14.732,0.0133813,1,106690.31399999998,96.90879552000001,199
92877.15799999997,80.98562300000003,57,2357.1530000000002,2.0553569,57,2082.8579999999993,1.8161803100000007,57,3646.972,3.1800343,13,7892.0199999999995,6.8815800000000005,2,802.292,0.6995711,9,42.734,0.0372626,1,1654.27,1.44247,1,3.179,0.00277198,1,10.152,0.0088522,1,111368.788,97.10970239000007,199
92870.10500000003,82.41152140000001,57,2126.377,1.8869158999999998,57,1925.4429999999998,1.7086087399999998,57,3690.781000000001,3.2751442,13,7887.49,6.99925,2,664.114,0.5893249,9,35.671,0.0316539,1,974.999,0.8652,1,2.516,0.00223266,1,9.73,0.00863426,1,110187.22600000007,97.77848596,199
99678.87999999996,80.876573,57,2549.5520000000015,2.0686323000000004,57,2202.951,1.7874101999999994,57,4894.4039999999995,3.9711781999999993,13,8553.01,6.93966,2,991.5609999999999,0.8045232,9,38.366,0.0311291,1,1333.05,1.08159,1,3.577,0.00290227,1,10.431,0.00846341,1,120255.7819999999,97.5720616800001,199
92967.27500000002,82.023028,57,2237.8269999999998,1.9743852800000001,57,1927.869,1.70091582,57,3808.226,3.3599146,13,8040.21,7.0937,2,700.916,0.6184031,9,36.168,0.0319102,1,964.982,0.851382,1,2.582,0.00227804,1,9.714,0.00857045,1,110695.76900000006,97.66448748999996,199
71995.315,76.482274,57,2249.591,2.389790999999999,57,1867.8760000000002,1.9842871999999996,57,3636.931,3.8635942000000005,13,9604.74,10.20334,2,695.7850000000001,0.7391478999999999,9,32.89,0.0349398,1,1040.28,1.10511,1,2.699,0.00286721,1,10.115,0.0107454,1,91136.22199999998,96.81609670999993,199
90702.88000000002,79.8591508,57,2332.4319999999993,2.05358472,57,1954.0340000000003,1.7204249000000005,57,3708.0240000000003,3.2647223,13,10170.59,8.95467,2,704.5,0.6202752,9,38.281,0.0337044,1,1033.02,0.909517,1,2.787,0.00245381,1,10.508,0.00925175,1,110657.05599999992,97.42775488,199
92136.848,80.807635,57,2151.571999999999,1.88701412,57,1809.8450000000005,1.58730592,57,3590.7919999999995,3.1492678,13,9746.42,8.548,2,676.6579999999999,0.5934562999999999,9,33.171,0.0290923,1,993.541,0.871375,1,2.85,0.00249956,1,9.8,0.00859499,1,111151.49699999997,97.48424099000002,199
100101.10200000001,79.67581299999998,57,2914.1319999999987,2.319513059999999,57,2290.437000000001,1.8230808000000003,57,4009.5180000000005,3.1913889999999996,13,10092.92,8.03349,2,1577.2290000000003,1.2554007,9,70.811,0.0563623,1,1268.12,1.00937,1,3.323,0.00264495,1,10.204,0.00812191,1,122337.796,97.37518572,199
94229.65200000002,81.05442800000002,57,2297.3249999999994,1.9761119299999996,57,1977.7439999999995,1.70121625,57,3671.3269999999998,3.1580014000000003,13,9613.78,8.269580000000001,2,703.7180000000002,0.6053243000000001,9,34.82,0.0299515,1,1033.72,0.889185,1,2.538,0.00218314,1,9.797,0.00842718,1,113574.42100000006,97.69440869999997,199
422235.16400000005,91.473313,104,9019.027000000002,1.9538885520000009,346,1342.3139999999996,0.29079983000000004,104,6613.64100000001,1.432783709999998,312,1382.766,0.29956337999999993,104,3482.5490000000004,0.7544616399999999,100,373.504,0.0809162,1,3398.375,0.7362266399999999,66,48.621,0.0105333,1,966.975,0.209486,1,448862.9359999999,97.241972252,1139
404603.71599999984,91.62261799999999,104,8275.030999999997,1.8738824390000002,346,1285.769,0.29116267,104,5979.367000000003,1.3540289499999996,312,1199.2809999999995,0.27157743,104,3200.7839999999987,0.7248181099999998,100,367.983,0.0833298,1,2622.4539999999997,0.5938554300000004,66,45.277,0.010253,1,1049.61,0.237685,1,428629.27199999976,97.06321082899996,1139
427552.4990000001,91.11500499999997,104,9923.753999999995,2.1148347730000006,346,1651.534,0.35195579000000005,104,7024.449999999998,1.49696937,312,1327.7910000000006,0.28296339000000004,104,3436.1490000000013,0.7322721699999997,100,391.693,0.0834731,1,2864.691999999999,0.61048975,66,46.885,0.00999159,1,996.645,0.212393,1,455216.0919999999,97.01034793300002,1139
458015.08999999997,91.205967,104,10948.710000000008,2.1802499789999983,346,1472.219,0.29316745,104,7075.977999999999,1.4090611199999994,312,1392.2379999999996,0.27724065000000003,104,3790.1280000000006,0.7547398599999998,100,406.111,0.0808701,1,3103.166,0.6179428900000001,66,50.124,0.00998135,1,998.057,0.198746,1,487251.82099999976,97.02796639899985,1139
451660.37000000005,91.54363600000005,104,9394.058000000003,1.9040110669999997,346,1532.7019999999993,0.3106518599999999,104,6920.249,1.4026135900000016,312,1494.0070000000005,0.30280912000000004,104,3532.4439999999995,0.7159646200000003,100,397.201,0.0805057,1,3255.8239999999996,0.65989883,66,55.096,0.011167,1,999.463,0.202574,1,479241.4140000002,97.1338317870002,1139
22589.712000000007,76.26021400000002,52,2407.0050000000006,8.1257691,52,1718.8650000000002,5.802686999999998,35,175.87199999999999,0.5937227999999999,11,35.583,0.120124,1,845.855,2.85551,1,27772.892000000003,93.75802690000003,152
22963.910999999996,76.10640600000002,52,2434.4829999999997,8.068303500000003,52,1730.2030000000007,5.7341938,35,185.67199999999997,0.6153495499999999,11,38.069,0.126167,1,859.457,2.84839,1,28211.795,93.49880985000003,152
22433.675,76.63359100000001,52,2237.9029999999993,7.644693800000003,52,1571.9519999999998,5.369800100000001,35,192.889,0.65890972,11,36.206,0.12368,1,995.257,3.3998,1,27467.88199999998,93.83047461999996,152
21616.637999999995,75.94254199999999,52,2337.380000000001,8.2115767,52,1603.874,5.6346503,35,170.88100000000003,0.60033115,11,36.975,0.129899,1,832.738,2.92554,1,26598.486,93.44453914999998,152
22302.671999999995,76.900654,52,2227.7149999999992,7.681270099999997,52,1633.598,5.632717000000001,35,179.019,0.6172658500000001,11,36.662,0.126412,1,847.834,2.92337,1,27227.499999999978,93.88168894999995,152
