aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_concatenate,aggregated_percentage_concatenate,aggregated_count_concatenate,aggregated_duration_nnglobalavgpool2d,aggregated_percentage_nnglobalavgpool2d,aggregated_count_nnglobalavgpool2d,label_model_name,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_transpose,aggregated_percentage_transpose,aggregated_count_transpose,aggregated_duration_stridedslice,aggregated_percentage_stridedslice,aggregated_count_stridedslice,aggregated_duration_clip,aggregated_percentage_clip,aggregated_count_clip,aggregated_duration_multiply,aggregated_percentage_multiply,aggregated_count_multiply,aggregated_duration_rsqrt,aggregated_percentage_rsqrt,aggregated_count_rsqrt,aggregated_duration_negative,aggregated_percentage_negative,aggregated_count_negative,aggregated_duration_nnpad,aggregated_percentage_nnpad,aggregated_count_nnpad
55470.56300000002,85.45602,56.0,64911.21800000002,99.99997030000009,211.0,2806.3460000000005,4.323361000000001,56.0,2029.913,3.1272143000000003,37.0,385.942,0.594569,1.0,1213.735,1.8698379000000005,16.0,0.0,0.0,0.0,shufflenet_v2_x1_0.onnx,0.0,0.0,0.0,114.134,0.175831,1.0,1.844,0.0028408,1.0,80.058,0.123335,1.0,1905.058,2.9348677999999992,16.0,903.625,1.3920935,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55354.35299999999,85.41318199999999,56.0,64807.75000000002,100.00001339999992,211.0,2801.66,4.323032400000001,56.0,2036.0890000000009,3.1417364,37.0,386.114,0.595784,1.0,1224.3370000000004,1.8891821,16.0,0.0,0.0,0.0,shufflenet_v2_x1_0.onnx,0.0,0.0,0.0,113.297,0.17482,1.0,2.229,0.0034394,1.0,81.957,0.126462,1.0,1909.9510000000005,2.9471039,16.0,897.7630000000001,1.3852712,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55478.80999999998,85.477041,56.0,64904.95399999999,100.00003624,211.0,2791.3079999999995,4.3006089,56.0,2038.543,3.1408127,37.0,387.08,0.59638,1.0,1216.118,1.8736893,16.0,0.0,0.0,0.0,shufflenet_v2_x1_0.onnx,0.0,0.0,0.0,107.485,0.165604,1.0,1.853,0.00285494,1.0,73.863,0.113802,1.0,1910.156,2.9430040000000006,16.0,899.738,1.3862394000000002,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541769.3,49.29952,16.0,5155770.620000002,100.0000112125,62.0,25901.423,0.50237695,16.0,25760.927,0.4996518240000001,18.0,5072.623,0.0983872,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg19.onnx,41.579,0.000806456,1.0,2557201.239,49.59881242,3.0,23.529,0.0004563625,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526313.7,49.03421,16.0,5152145.147,99.99999923049998,62.0,25501.941,0.49497716,16.0,25519.291,0.4953146279999999,18.0,5265.414,0.10219861,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg19.onnx,43.386,0.000842096,1.0,2569479.127,49.87202414,3.0,22.288,0.0004325964999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536214.1,49.10061,16.0,5165339.652000001,100.00004157340004,62.0,25842.983,0.50031503,16.0,26986.516,0.5224541199999999,18.0,5272.029,0.10206539,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg19.onnx,40.559,0.000785214,1.0,2570960.863,49.77337425,3.0,22.602,0.0004375694,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527672.2,49.04197,16.0,5154100.675999999,100.00001468060002,62.0,25532.041,0.4953737999999999,16.0,25841.965,0.5013865110000001,18.0,5262.252,0.10209823,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg19.onnx,42.039,0.000815642,1.0,2569729.387,49.85796709,3.0,20.792,0.0004034076,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2528251.600000001,49.31878,16.0,5126353.998,99.9999988504,62.0,25820.320000000003,0.5036784999999999,16.0,25555.077999999998,0.498504491,18.0,5094.048000000001,0.09936982,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg19.onnx,44.592,0.000869858,1.0,2541566.535,49.57837044,3.0,21.825,0.0004257413999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098444.9329999995,90.8644999000001,168.0,1208881.6320000023,99.99994155599995,1204.0,8561.573999999999,0.7082225969999999,83.0,28825.353,2.384463779000002,169.0,1023.44,0.0846604,1.0,25643.915,2.1212920099999995,86.0,126.775,0.010487,1.0,densenet169.onnx,537.298,0.04444582,3.0,183.34,0.0151661,1.0,21941.716,1.8150420970000012,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21941.837,1.81505211,258.0,256.357,0.021206124,86.0,251.82600000000008,0.020831319,86.0,1143.268,0.0945723,3.0
1096192.3369999994,90.84527820000002,168.0,1206658.7869999995,100.00001275999996,1204.0,8519.077000000005,0.706005303,83.0,28593.786,2.369664382999999,169.0,1026.93,0.0851051,1.0,25609.66800000002,2.12236116,86.0,124.351,0.0103054,1.0,densenet169.onnx,616.694,0.0511076,3.0,185.126,0.015342,1.0,21964.330000000005,1.8202603080000008,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22184.258999999984,1.838486100000001,258.0,253.09800000000004,0.020975108,86.0,247.09599999999995,0.0204776979999999,86.0,1142.035,0.0946443999999999,3.0
1092468.9900000002,90.80108530000004,168.0,1203145.8700000006,100.00004538599998,1204.0,8556.897000000006,0.7112105119999999,83.0,28942.049000000003,2.4055324929999995,169.0,1026.09,0.0852839,1.0,25376.423999999995,2.109173990000001,86.0,122.059,0.010145,1.0,densenet169.onnx,608.438,0.0505706099999999,3.0,182.276,0.01515,1.0,22022.429000000007,1.830403328,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22196.874999999964,1.8449030529999983,258.0,253.239,0.0210480769999999,86.0,245.235,0.0203828229999999,86.0,1144.869,0.0951563,3.0
1094885.16,90.82280950000003,168.0,1205518.2739999986,100.00003702100004,1204.0,8513.930000000006,0.7062463889999998,83.0,28937.017,2.400379894999999,169.0,1025.38,0.0850575,1.0,25430.004000000008,2.109467220000001,86.0,128.562,0.0106645,1.0,densenet169.onnx,611.905,0.05075869,3.0,180.226,0.0149501,1.0,21928.924000000017,1.8190464449999983,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22235.572999999997,1.8444835960000008,258.0,254.64700000000005,0.0211234489999999,86.0,249.128,0.0206656369999999,86.0,1137.818,0.0943841,3.0
1091793.4330000002,90.80359329999996,168.0,1202368.2490000022,100.00001181200015,1204.0,8604.771999999995,0.7156510979999995,83.0,28982.158999999992,2.410422803000001,169.0,1026.39,0.0853642,1.0,25573.035,2.126888390000001,86.0,127.806,0.0106295,1.0,densenet169.onnx,612.593,0.0509489299999999,3.0,183.568,0.0152672,1.0,22023.659000000007,1.831690759,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21798.521999999983,1.8129658380000009,258.0,254.531,0.021169135,86.0,246.788,0.0205251589999999,86.0,1140.993,0.0948955,3.0
1310694.44,96.49683600000002,53.0,1358277.040999999,99.999997807,175.0,17632.662000000008,1.2981649600000005,53.0,14897.455999999996,1.0967917999999997,49.0,1019.92,0.075089,1.0,0.0,0.0,0.0,149.574,0.011012,1.0,resnet50.onnx,0.0,0.0,0.0,141.214,0.0103966,1.0,13741.774999999998,1.011707447,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322407.9999999998,96.504152,53.0,1370312.4359999998,100.00002902999992,175.0,17672.032,1.2896352100000004,53.0,14964.816000000004,1.0920725700000002,49.0,1022.02,0.0745828,1.0,0.0,0.0,0.0,153.044,0.0111685,1.0,resnet50.onnx,0.0,0.0,0.0,139.205,0.0101586,1.0,13953.319,1.01825935,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308634.23,96.528465,53.0,1355697.492,99.99998160300004,175.0,17661.14,1.3027345499999996,53.0,14572.135999999991,1.0748803799999995,49.0,1018.92,0.0751585,1.0,0.0,0.0,0.0,152.182,0.0112254,1.0,resnet50.onnx,0.0,0.0,0.0,140.302,0.0103491,1.0,13518.582,0.997168673,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314092.6799999997,96.437128,53.0,1362642.6890000002,100.00005790799996,175.0,18395.859,1.3500140400000007,53.0,14893.177,1.0929628699999996,49.0,996.14,0.0731035,1.0,0.0,0.0,0.0,149.628,0.0109807,1.0,resnet50.onnx,0.0,0.0,0.0,141.154,0.0103588,1.0,13974.051,1.0255099980000002,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311329.7399999998,96.49179,53.0,1359006.2979999995,99.99998162900002,175.0,17739.615999999995,1.30533621,53.0,14919.796999999991,1.0978459000000005,49.0,1018.54,0.0749477,1.0,0.0,0.0,0.0,150.562,0.0110788,1.0,resnet50.onnx,0.0,0.0,0.0,140.26,0.0103208,1.0,13707.782999999996,1.008662219,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8982861.18,99.0326998,104.0,9070601.135999994,100.00000063170006,345.0,34033.54900000002,0.3752074500000003,104.0,30392.266999999996,0.3350634759999999,100.0,1007.93,0.0111121,1.0,0.0,0.0,0.0,150.515,0.00165937,1.0,wide_resnet101_2.onnx,0.0,0.0,0.0,142.549,0.00157155,1.0,22013.146000000004,0.2426868857,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8871210.620000007,99.0216534,104.0,8958860.099000003,100.0000084414,345.0,33747.51,0.3766941649999999,104.0,30533.059,0.340814197,100.0,1019.24,0.0113769,1.0,0.0,0.0,0.0,151.769,0.00169407,1.0,wide_resnet101_2.onnx,0.0,0.0,0.0,143.497,0.00160173,1.0,22054.403999999995,0.2461739794,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9015668.069999998,99.0368438,104.0,9103347.345,99.9999980921,345.0,33931.70799999999,0.3727387709999999,104.0,30453.88099999999,0.3345349449999999,100.0,1024.1,0.0112497,1.0,0.0,0.0,0.0,154.946,0.00170208,1.0,wide_resnet101_2.onnx,0.0,0.0,0.0,142.272,0.00156285,1.0,21972.368,0.2413659461,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8876196.350000001,99.02413229999998,104.0,8963670.719999997,100.00000864650012,345.0,33846.94599999999,0.3776014100000001,104.0,30146.731,0.3363211529999997,100.0,1023.19,0.0114148,1.0,0.0,0.0,0.0,150.681,0.00168102,1.0,wide_resnet101_2.onnx,0.0,0.0,0.0,141.748,0.00158136,1.0,22165.074,0.2472766035,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8999942.530000001,99.03672170000004,104.0,9087480.173,99.99999864810002,345.0,34061.249,0.3748150500000001,104.0,30340.79800000001,0.333874468,100.0,1026.46,0.0112954,1.0,0.0,0.0,0.0,148.8,0.00163742,1.0,wide_resnet101_2.onnx,0.0,0.0,0.0,141.715,0.00155945,1.0,21818.621000000003,0.2400951601,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036037.8,43.24153,13.0,4708521.829000002,99.9999986719,53.0,24060.256,0.5109935700000001,13.0,23959.218,0.5088480540000001,15.0,5617.001000000001,0.11929443,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg16.onnx,44.012,0.000934731,1.0,2618782.69,55.617955030000005,3.0,20.852,0.0004428569,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018375.3000000005,43.50264000000001,13.0,4639663.034,99.9999315116,53.0,23818.22,0.5133607600000001,13.0,23982.48,0.516900717,15.0,5361.509,0.1155581699999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg16.onnx,42.642,0.000919076,1.0,2568061.664,55.35009545,3.0,21.219,0.0004573386,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018762.9,42.85511999999999,13.0,4710665.506999999,100.0000003871,53.0,24085.536,0.5112967099999998,13.0,23871.571,0.50675525,15.0,5362.204,0.11383098,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg16.onnx,43.256,0.000918256,1.0,2638518.499,56.01162191,3.0,21.541,0.0004572811,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030537.5,42.914440000000006,13.0,4731594.766000001,100.0000028776,53.0,24142.408000000003,0.5102395600000001,13.0,23721.999999999996,0.5013534169999998,15.0,5375.361999999999,0.11360573,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg16.onnx,39.413,0.000832976,1.0,2647756.422,55.9590734,3.0,21.661,0.0004577946,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028230.6,42.88826,13.0,4729101.189000001,99.9999638602,53.0,23867.992,0.50470411,13.0,23989.065,0.5072648509999999,15.0,5352.708,0.1131865,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg16.onnx,43.061,0.000910553,1.0,2647594.653,55.98514917,3.0,23.11,0.0004886762,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651386.6,38.74441999999999,10.0,4262261.661,99.99999701400002,44.0,21621.064,0.50726776,10.0,21879.467,0.513329828,12.0,5257.874,0.12335897,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg13.onnx,43.075,0.00101061,1.0,2562052.584,60.11011722000001,3.0,20.997000000000003,0.000492626,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659663.3,38.70762,10.0,4287694.536999999,99.9999974197,44.0,21875.187,0.51018578,10.0,21282.685,0.4963666179999999,12.0,5205.853999999999,0.12141356,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg13.onnx,42.181,0.000983769,1.0,2579603.897,60.16292781999999,3.0,21.433,0.0004998727,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644214.1,38.20035,10.0,4304183.879999999,99.9999516125,44.0,21699.278,0.50414359,10.0,21780.544,0.5060316699999999,12.0,5435.713,0.12628904,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg13.onnx,42.167,0.000979674,1.0,2610991.328,60.66167555,3.0,20.75,0.0004820885,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654124.0,38.33028,10.0,4315448.6280000005,100.00005562939997,44.0,21535.666000000005,0.4990351700000001,10.0,21705.611000000004,0.502973748,12.0,5439.919999999999,0.1260568199999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg13.onnx,43.983,0.0010192,1.0,2612577.052,60.54017172,3.0,22.396,0.0005189713999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643195.9,38.12978,10.0,4309485.918000002,99.9999905605,44.0,21563.773,0.50038045,10.0,21584.084,0.5008505889999999,12.0,5273.57,0.12237136,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg13.onnx,44.132,0.00102407,1.0,2617802.609,60.74507707000001,3.0,21.85,0.0005070215,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981215.3,27.42108,8.0,3578326.902,100.0000490059,38.0,13113.909999999998,0.36648142,8.0,12738.138,0.355981071,10.0,5187.793,0.1449779699999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg11.onnx,42.301,0.00118215,1.0,2566007.5,71.7097327,3.0,21.96,0.0006136949,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977573.6,27.17677,8.0,3597091.2690000003,99.99999137309996,38.0,13040.806,0.36253766,8.0,12958.309,0.3602434699999999,10.0,5213.696,0.14494191,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg11.onnx,42.469,0.00118065,1.0,2588240.693,71.95371452999998,3.0,21.696,0.0006031531,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976769.8,27.33771,8.0,3572972.189,100.0000024933,38.0,12889.013,0.3607360599999999,8.0,13104.773,0.366775022,10.0,5204.483,0.1456622899999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg11.onnx,43.026,0.00120421,1.0,2564938.76,71.78728982999999,3.0,22.334,0.0006250813,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977454.8,27.20827,8.0,3592497.147,100.0000229524,38.0,13137.206,0.36568458,8.0,12896.675,0.3589889209999999,10.0,5203.307,0.14483816,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg11.onnx,41.869,0.00116546,1.0,2583741.652,71.92047352,3.0,21.638,0.0006023114,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977799.1,27.16886,8.0,3598966.904,99.9999991369,38.0,13084.766999999998,0.36356933,8.0,12936.814,0.3594583759999999,10.0,5214.995,0.14490231,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg11.onnx,42.658,0.00118528,1.0,2589866.92,71.96142228,3.0,21.65,0.0006015609,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44475.481,83.17245100000001,52.0,53473.81100000001,99.99999361999996,152.0,4550.702000000002,8.5101503,52.0,3811.53,7.127843000000001,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mnasnet0_5.onnx,0.0,0.0,0.0,141.478,0.264574,1.0,396.143,0.7408163200000001,11.0,98.477,0.184159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44533.47500000001,83.13913200000002,52.0,53564.978000000025,99.99997255999996,152.0,4546.785000000002,8.488354300000001,52.0,3843.386,7.175188500000001,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mnasnet0_5.onnx,0.0,0.0,0.0,141.81,0.264744,1.0,400.3,0.7473167599999999,11.0,99.222,0.185237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44372.24699999998,82.953292,52.0,53490.647,100.00001004000003,152.0,4592.905000000002,8.586369900000003,52.0,3883.804000000001,7.260716600000003,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mnasnet0_5.onnx,0.0,0.0,0.0,142.192,0.265826,1.0,400.085,0.7479525400000001,11.0,99.414,0.185853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44314.36200000001,83.077901,52.0,53340.71500000001,99.99997428999995,152.0,4605.168,8.633497300000002,52.0,3783.745,7.093541999999999,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mnasnet0_5.onnx,0.0,0.0,0.0,140.963,0.264269,1.0,396.065,0.74251899,11.0,100.412,0.188246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44389.72200000001,83.00822000000001,52.0,53476.29500000002,99.99999259000003,152.0,4601.314000000001,8.604395900000002,52.0,3850.7910000000006,7.2009303,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mnasnet0_5.onnx,0.0,0.0,0.0,143.584,0.2685,1.0,395.99700000000007,0.7405093899999999,11.0,94.887,0.177437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152805.9,45.14226000000001,13.0,4768938.665999999,100.0000484201,53.0,23497.72,0.49272433,13.0,24191.344000000005,0.507269239,15.0,5202.662,0.1090948599999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg16_bn.onnx,42.56,0.000892441,1.0,2563177.417,53.74736588,3.0,21.062999999999995,0.0004416701,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153244.9000000004,45.52855,13.0,4729440.8100000005,99.9999519026,53.0,23855.169,0.50439794,13.0,23948.815,0.5063773759999999,15.0,5206.531000000001,0.11008778,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg16_bn.onnx,42.822,0.000905436,1.0,2523121.23,53.34918209,3.0,21.343000000000004,0.0004512806,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155020.6,44.99983,13.0,4788949.895,100.00001810909998,53.0,24074.028,0.5026988499999999,13.0,23840.462,0.497822223,15.0,5061.598,0.1056933499999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg16_bn.onnx,44.06,0.000920034,1.0,2580886.941,53.89258996,3.0,22.206000000000003,0.0004636921,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153567.0,45.59388,13.0,4723365.382,99.99998548220002,53.0,24215.476999999995,0.5126740000000001,13.0,23606.691000000003,0.499784378,15.0,5190.909,0.10989834,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg16_bn.onnx,43.8,0.000927304,1.0,2516718.762,53.28233996,3.0,22.743,0.0004815002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153020.6,45.07645,13.0,4776376.97,99.99997144270004,53.0,24209.836,0.50686688,13.0,24025.803000000007,0.503012879,15.0,5038.89,0.10549634,5.0,0.0,0.0,0.0,0.0,0.0,0.0,vgg16_bn.onnx,42.611,0.00089212,1.0,2570018.038,53.80680954,3.0,21.192,0.0004436837,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907594.8500000008,96.38108300000005,104.0,1979221.1620000023,99.99999588200006,345.0,25761.338,1.3015894499999996,104.0,22499.552,1.1367879099999998,100.0,1023.23,0.0516985,1.0,0.0,0.0,0.0,152.55,0.00770758,1.0,resnet101.onnx,0.0,0.0,0.0,141.762,0.00716251,1.0,22047.88,1.1139669320000003,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
