aggregated_duration_nnconv2dnnbiasaddnnrelu,aggregated_percentage_nnconv2dnnbiasaddnnrelu,aggregated_count_nnconv2dnnbiasaddnnrelu,total_duration,total_percentage,total_count,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_nnavgpool2d,aggregated_percentage_nnavgpool2d,aggregated_count_nnavgpool2d,aggregated_duration_nndenseaddnnrelu,aggregated_percentage_nndenseaddnnrelu,aggregated_count_nndenseaddnnrelu,aggregated_duration_nndenseadd,aggregated_percentage_nndenseadd,aggregated_count_nndenseadd,label_model_name
1969245.4,45.65623,13.0,4313207.049000001,100.00004427999998,22.0,4310.402,0.09993513,5.0,41.327,0.00095815,1.0,2333288.0,54.09635,2.0,6321.92,0.146571,1.0,vgg16_bn.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16_bn.onnx
1967782.5,45.71542,13.0,4304411.324,100.00001547100001,22.0,4269.460999999999,0.09918777,5.0,41.783,0.000970701,1.0,2326007.0,54.03783,2.0,6310.58,0.146607,1.0,vgg16_bn.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16_bn.onnx
1963848.5999999999,45.73872,13.0,4293625.554,100.000038882,22.0,4298.472,0.10011278,5.0,41.352,0.000963102,1.0,2319152.0,54.01386,2.0,6285.13,0.146383,1.0,vgg16_bn.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16_bn.onnx
1961250.1,45.64921,13.0,4296351.132,100.00001848499998,22.0,4264.145,0.09925036000000001,5.0,41.637,0.000969125,1.0,2324499.0,54.10404,2.0,6296.25,0.146549,1.0,vgg16_bn.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16_bn.onnx
1960636.5999999996,45.748630000000006,13.0,4285668.767,100.000009653,22.0,4300.395,0.10034343,5.0,41.152,0.000960223,1.0,2314402.0,54.00334,2.0,6288.62,0.146736,1.0,vgg16_bn.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16_bn.onnx
1967298.9000000001,46.03501999999999,13.0,4273482.487,99.999965002,22.0,4304.909999999999,0.1007352,5.0,41.017,0.000959802,1.0,2295521.0,53.71544,2.0,6316.66,0.14781,1.0,vgg16_bn.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16_bn.onnx
1973415.7999999998,45.67896,13.0,4320179.626,99.999999933,22.0,4273.655,0.09892308000000001,5.0,41.381,0.000957853,1.0,2336150.0,54.07536,2.0,6298.79,0.145799,1.0,vgg16_bn.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16_bn.onnx
1965226.7999999998,45.75365000000001,13.0,4295239.402,99.999987988,22.0,4304.022999999999,0.10020456999999999,5.0,42.369,0.000986418,1.0,2319333.0,53.9977,2.0,6333.21,0.147447,1.0,vgg16_bn.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16_bn.onnx
1965123.7,45.578160000000004,13.0,4311546.160999999,100.00000833700001,22.0,4283.701,0.0993543,5.0,41.22,0.000956037,1.0,2335773.0,54.17485,2.0,6324.54,0.146688,1.0,vgg16_bn.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16_bn.onnx
1957285.0,45.74628000000001,13.0,4278563.61,100.00000494500001,22.0,4306.617,0.10065553,5.0,40.493,0.000946415,1.0,2310641.0,54.0051,2.0,6290.5,0.147023,1.0,vgg16_bn.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16_bn.onnx
1965973.0999999999,45.61738,13.0,4309698.682,99.99999350499999,22.0,4301.276,0.09980454999999999,5.0,41.716,0.000967955,1.0,2333096.0,54.13597,2.0,6286.59,0.145871,1.0,vgg16_bn.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16_bn.onnx
1963437.9,46.11102,13.0,4258063.705,99.99996816,22.0,4306.588,0.10113944999999998,5.0,41.887,0.00098371,1.0,2283959.0,53.63844,2.0,6318.33,0.148385,1.0,vgg16_bn.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16_bn.onnx
1963927.9000000001,45.68043,13.0,4299274.485,100.00003594399999,22.0,4277.887,0.09950267,5.0,40.038,0.000931274,1.0,2324734.0,54.07276,2.0,6294.66,0.146412,1.0,vgg16_bn.onnx
0.0,nan,13.0,0.0,nan,22.0,0.0,nan,5.0,0.0,nan,1.0,0.0,nan,2.0,0.0,nan,1.0,vgg16_bn.onnx
